Labels,32C_23_500K,
Type,Emission Scan,
Comment,,
Start,450.00,
Stop,750.1500,
Step,0.150,
Fixed/Offset,248.400,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xe,
Temp,28.50,
Scan Polariser,None,
Scan Slit,0.2520,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,2.9970,
Detector,Red PMT,

450.00,1.48816809E+3,
450.1500,1.62964856E+3,
450.300,1.56250037E+3,
450.4500,1.38849048E+3,
450.600,1.15635950E+3,
450.7500,1.14588721E+3,
450.900,1.04661987E+3,
451.0500,1.14036279E+3,
451.200,1.05150659E+3,
451.3500,1.05318054E+3,
451.500,1.09139282E+3,
451.6500,1.03905127E+3,
451.800,1.13287878E+3,
451.9500,1.12820166E+3,
452.100,1.20892407E+3,
452.2500,1.21000708E+3,
452.400,1.36505090E+3,
452.5500,1.43434375E+3,
452.700,1.26632910E+3,
452.8500,1.21142798E+3,
453.00,1.16473157E+3,
453.1500,1.07283069E+3,
453.300,1.05229089E+3,
453.4500,1.08205505E+3,
453.600,9.89496216E+2,
453.7500,1.01336646E+3,
453.900,1.06822375E+3,
454.0500,1.01855731E+3,
454.200,1.13324170E+3,
454.3500,1.12975781E+3,
454.500,1.12202124E+3,
454.6500,1.03965674E+3,
454.800,1.05270667E+3,
454.9500,1.10109253E+3,
455.100,1.13851477E+3,
455.2500,1.20318738E+3,
455.400,1.15585803E+3,
455.5500,1.10095105E+3,
455.700,1.11123486E+3,
455.8500,1.12958960E+3,
456.00,1.08149792E+3,
456.1500,1.09155249E+3,
456.300,1.21352893E+3,
456.4500,1.07428369E+3,
456.600,1.23431641E+3,
456.7500,1.19489514E+3,
456.900,1.13913892E+3,
457.0500,1.21067810E+3,
457.200,1.21735059E+3,
457.3500,1.24311011E+3,
457.500,1.26353101E+3,
457.6500,1.24343555E+3,
457.800,1.20357715E+3,
457.9500,1.24515271E+3,
458.100,1.27043347E+3,
458.2500,1.27958301E+3,
458.400,1.30337146E+3,
458.5500,1.19656567E+3,
458.700,1.17697241E+3,
458.8500,1.22393921E+3,
459.00,1.21767188E+3,
459.1500,1.07681165E+3,
459.300,1.15356787E+3,
459.4500,1.09128186E+3,
459.600,1.11669519E+3,
459.7500,1.14892444E+3,
459.900,1.17155554E+3,
460.0500,1.17669275E+3,
460.200,1.13924255E+3,
460.3500,1.14240894E+3,
460.500,1.17421387E+3,
460.6500,1.23771765E+3,
460.800,1.13372644E+3,
460.9500,1.17768921E+3,
461.100,1.21268152E+3,
461.2500,1.24987317E+3,
461.400,1.24318262E+3,
461.5500,1.31572986E+3,
461.700,1.37112366E+3,
461.8500,1.35086511E+3,
462.00,1.46980603E+3,
462.1500,1.41380994E+3,
462.300,1.64120166E+3,
462.4500,1.67259204E+3,
462.600,1.68092358E+3,
462.7500,1.61526782E+3,
462.900,1.54566589E+3,
463.0500,1.45065930E+3,
463.200,1.37587195E+3,
463.3500,1.41772974E+3,
463.500,1.36275354E+3,
463.6500,1.31127295E+3,
463.800,1.25791736E+3,
463.9500,1.23788184E+3,
464.100,1.27024585E+3,
464.2500,1.24417920E+3,
464.400,1.15997375E+3,
464.5500,1.22201733E+3,
464.700,1.19414673E+3,
464.8500,1.19061841E+3,
465.00,1.14929749E+3,
465.1500,1.19550159E+3,
465.300,1.20700806E+3,
465.4500,1.21221423E+3,
465.600,1.13291516E+3,
465.7500,1.15595715E+3,
465.900,1.20388147E+3,
466.0500,1.25695203E+3,
466.200,1.29557910E+3,
466.3500,1.34963135E+3,
466.500,1.39940662E+3,
466.6500,1.56980701E+3,
466.800,1.71809924E+3,
466.9500,2.01214294E+3,
467.100,2.22750635E+3,
467.2500,2.33568945E+3,
467.400,2.41696460E+3,
467.5500,2.10885791E+3,
467.700,2.05827002E+3,
467.8500,1.90154907E+3,
468.00,1.85849377E+3,
468.1500,1.65475818E+3,
468.300,1.56347827E+3,
468.4500,1.55786108E+3,
468.600,1.46585681E+3,
468.7500,1.42786401E+3,
468.900,1.43155005E+3,
469.0500,1.42011877E+3,
469.200,1.35925671E+3,
469.3500,1.42500427E+3,
469.500,1.40469556E+3,
469.6500,1.43090771E+3,
469.800,1.43991968E+3,
469.9500,1.43479700E+3,
470.100,1.36429468E+3,
470.2500,1.31209412E+3,
470.400,1.29923840E+3,
470.5500,1.23808606E+3,
470.700,1.23535559E+3,
470.8500,1.21151843E+3,
471.00,1.22589600E+3,
471.1500,1.17318872E+3,
471.300,1.18578821E+3,
471.4500,1.13314172E+3,
471.600,1.18688599E+3,
471.7500,1.18342603E+3,
471.900,1.14388025E+3,
472.0500,1.18860925E+3,
472.200,1.14226013E+3,
472.3500,1.18008069E+3,
472.500,1.21888770E+3,
472.6500,1.17556995E+3,
472.800,1.35752478E+3,
472.9500,1.37925769E+3,
473.100,1.51716101E+3,
473.2500,1.69610388E+3,
473.400,1.88301111E+3,
473.5500,1.88279785E+3,
473.700,1.57048840E+3,
473.8500,1.38027478E+3,
474.00,1.32711597E+3,
474.1500,1.24809253E+3,
474.300,1.18507227E+3,
474.4500,1.19205688E+3,
474.600,1.16504041E+3,
474.7500,1.19702588E+3,
474.900,1.21701062E+3,
475.0500,1.18603064E+3,
475.200,1.17712134E+3,
475.3500,1.18021228E+3,
475.500,1.21031030E+3,
475.6500,1.22340686E+3,
475.800,1.21549634E+3,
475.9500,1.22059033E+3,
476.100,1.20572498E+3,
476.2500,1.21389722E+3,
476.400,1.25309863E+3,
476.5500,1.18620215E+3,
476.700,1.28948242E+3,
476.8500,1.27263550E+3,
477.00,1.27080432E+3,
477.1500,1.26808020E+3,
477.300,1.18219873E+3,
477.4500,1.28366785E+3,
477.600,1.31401636E+3,
477.7500,1.22607959E+3,
477.900,1.25542358E+3,
478.0500,1.27881140E+3,
478.200,1.22806604E+3,
478.3500,1.26962122E+3,
478.500,1.39152039E+3,
478.6500,1.30761340E+3,
478.800,1.33616907E+3,
478.9500,1.41297949E+3,
479.100,1.41956714E+3,
479.2500,1.27131580E+3,
479.400,1.35335876E+3,
479.5500,1.31366516E+3,
479.700,1.35450073E+3,
479.8500,1.38831506E+3,
480.00,1.43021826E+3,
480.1500,1.44296228E+3,
480.300,1.47589124E+3,
480.4500,1.55022595E+3,
480.600,1.68116748E+3,
480.7500,1.68999243E+3,
480.900,1.70892749E+3,
481.0500,1.79459424E+3,
481.200,1.79332312E+3,
481.3500,1.77585693E+3,
481.500,1.65511780E+3,
481.6500,1.60111487E+3,
481.800,1.66458850E+3,
481.9500,1.57709155E+3,
482.100,1.62341431E+3,
482.2500,1.60994702E+3,
482.400,1.59544885E+3,
482.5500,1.67333362E+3,
482.700,1.78175940E+3,
482.8500,1.72462463E+3,
483.00,1.79859363E+3,
483.1500,1.80669910E+3,
483.300,1.71709631E+3,
483.4500,1.69155042E+3,
483.600,1.73933630E+3,
483.7500,1.69745398E+3,
483.900,1.64736194E+3,
484.0500,1.65441089E+3,
484.200,1.64623633E+3,
484.3500,1.65337451E+3,
484.500,1.61961743E+3,
484.6500,1.66459387E+3,
484.800,1.57960681E+3,
484.9500,1.57748486E+3,
485.100,1.54571057E+3,
485.2500,1.60008752E+3,
485.400,1.50878552E+3,
485.5500,1.54265955E+3,
485.700,1.59918469E+3,
485.8500,1.50562817E+3,
486.00,1.47266089E+3,
486.1500,1.43144958E+3,
486.300,1.44170325E+3,
486.4500,1.58293262E+3,
486.600,1.63973059E+3,
486.7500,1.53757666E+3,
486.900,1.60267725E+3,
487.0500,1.58510364E+3,
487.200,1.65744226E+3,
487.3500,1.70087573E+3,
487.500,1.62523511E+3,
487.6500,1.78788452E+3,
487.800,1.94657288E+3,
487.9500,1.93111414E+3,
488.100,2.06820679E+3,
488.2500,1.99869385E+3,
488.400,2.13178027E+3,
488.5500,2.33364209E+3,
488.700,2.26518481E+3,
488.8500,2.30804150E+3,
489.00,2.25927612E+3,
489.1500,2.40245435E+3,
489.300,2.36016406E+3,
489.4500,2.24163208E+3,
489.600,2.13443115E+3,
489.7500,2.25487695E+3,
489.900,2.25732007E+3,
490.0500,2.40007446E+3,
490.200,2.45218579E+3,
490.3500,2.56933496E+3,
490.500,2.59647021E+3,
490.6500,2.71599048E+3,
490.800,2.85353833E+3,
490.9500,3.00074463E+3,
491.100,3.06630396E+3,
491.2500,3.18890259E+3,
491.400,3.36227173E+3,
491.5500,3.48108203E+3,
491.700,3.65812695E+3,
491.8500,3.70130029E+3,
492.00,3.60921265E+3,
492.1500,3.56352832E+3,
492.300,3.61094067E+3,
492.4500,3.39558911E+3,
492.600,3.45988599E+3,
492.7500,3.19838574E+3,
492.900,3.13724023E+3,
493.0500,2.96963623E+3,
493.200,2.89215723E+3,
493.3500,2.86246680E+3,
493.500,2.81673389E+3,
493.6500,2.79651782E+3,
493.800,2.72395898E+3,
493.9500,2.72284937E+3,
494.100,2.68216187E+3,
494.2500,2.56009009E+3,
494.400,2.50420459E+3,
494.5500,2.50286987E+3,
494.700,2.46935840E+3,
494.8500,2.45081030E+3,
495.00,2.48591846E+3,
495.1500,2.50290503E+3,
495.300,2.50807959E+3,
495.4500,2.26139038E+3,
495.600,2.57120825E+3,
495.7500,2.25625513E+3,
495.900,2.35400073E+3,
496.0500,2.31700464E+3,
496.200,2.31250342E+3,
496.3500,2.28959863E+3,
496.500,2.35324243E+3,
496.6500,2.29564844E+3,
496.800,2.15120654E+3,
496.9500,2.24634082E+3,
497.100,2.21140332E+3,
497.2500,2.15253174E+3,
497.400,2.15339160E+3,
497.5500,2.10087817E+3,
497.700,2.21395557E+3,
497.8500,2.14283740E+3,
498.00,2.09888477E+3,
498.1500,2.12921460E+3,
498.300,2.12348853E+3,
498.4500,2.01590918E+3,
498.600,2.04622156E+3,
498.7500,2.08864771E+3,
498.900,2.04330457E+3,
499.0500,2.08579761E+3,
499.200,1.92709216E+3,
499.3500,2.02020410E+3,
499.500,1.97794019E+3,
499.6500,1.96206213E+3,
499.800,1.83024036E+3,
499.9500,1.89042419E+3,
500.100,1.92750610E+3,
500.2500,1.86836255E+3,
500.400,1.82350732E+3,
500.5500,1.75860535E+3,
500.700,1.77237927E+3,
500.8500,1.89947156E+3,
501.00,1.69658215E+3,
501.1500,1.71920972E+3,
501.300,1.67281921E+3,
501.4500,1.60962183E+3,
501.600,1.61101636E+3,
501.7500,1.58114209E+3,
501.900,1.57132666E+3,
502.0500,1.49885352E+3,
502.200,1.62776819E+3,
502.3500,1.50703308E+3,
502.500,1.49374268E+3,
502.6500,1.44675269E+3,
502.800,1.42102100E+3,
502.9500,1.49530261E+3,
503.100,1.44597705E+3,
503.2500,1.43600269E+3,
503.400,1.50266016E+3,
503.5500,1.44419165E+3,
503.700,1.45337097E+3,
503.8500,1.39248438E+3,
504.00,1.44234851E+3,
504.1500,1.38138782E+3,
504.300,1.40984277E+3,
504.4500,1.41906030E+3,
504.600,1.40104028E+3,
504.7500,1.33411768E+3,
504.900,1.42175684E+3,
505.0500,1.39684888E+3,
505.200,1.45052307E+3,
505.3500,1.42901660E+3,
505.500,1.41203235E+3,
505.6500,1.47384570E+3,
505.800,1.56206519E+3,
505.9500,1.59320862E+3,
506.100,1.50874854E+3,
506.2500,1.62825671E+3,
506.400,1.61484436E+3,
506.5500,1.68411353E+3,
506.700,1.80984668E+3,
506.8500,1.80690320E+3,
507.00,1.99286658E+3,
507.1500,2.09517188E+3,
507.300,1.97374988E+3,
507.4500,2.27841577E+3,
507.600,2.27950854E+3,
507.7500,2.32458569E+3,
507.900,2.43347510E+3,
508.0500,2.40458057E+3,
508.200,2.36874048E+3,
508.3500,2.32816553E+3,
508.500,2.19790625E+3,
508.6500,2.13259497E+3,
508.800,2.16274536E+3,
508.9500,1.99571191E+3,
509.100,1.99536267E+3,
509.2500,1.94704407E+3,
509.400,1.84477722E+3,
509.5500,1.72121228E+3,
509.700,1.81789185E+3,
509.8500,1.69287073E+3,
510.00,1.71801465E+3,
510.1500,1.61843286E+3,
510.300,1.64580737E+3,
510.4500,1.61077454E+3,
510.600,1.58392749E+3,
510.7500,1.55938672E+3,
510.900,1.63758813E+3,
511.0500,1.57757031E+3,
511.200,1.52810632E+3,
511.3500,1.43826526E+3,
511.500,1.42059058E+3,
511.6500,1.49308044E+3,
511.800,1.36255884E+3,
511.9500,1.26865796E+3,
512.100,1.24366333E+3,
512.2500,1.24008826E+3,
512.400,1.29015906E+3,
512.5500,1.16009814E+3,
512.700,1.16358704E+3,
512.8500,1.14435754E+3,
513.00,1.09037830E+3,
513.1500,1.04595203E+3,
513.300,1.05779871E+3,
513.4500,1.02284558E+3,
513.600,9.91422363E+2,
513.7500,9.87600708E+2,
513.900,9.78950623E+2,
514.0500,1.01489142E+3,
514.200,9.71300110E+2,
514.3500,9.66264038E+2,
514.500,9.38242004E+2,
514.6500,9.33154602E+2,
514.800,9.98322144E+2,
514.9500,8.95041748E+2,
515.100,8.43749023E+2,
515.2500,8.99292053E+2,
515.400,8.50326172E+2,
515.5500,8.76755310E+2,
515.700,8.47163757E+2,
515.8500,7.65041687E+2,
516.00,8.90387634E+2,
516.1500,8.39933472E+2,
516.300,8.06507629E+2,
516.4500,8.25689819E+2,
516.600,8.30190857E+2,
516.7500,8.05238708E+2,
516.900,8.28153381E+2,
517.0500,7.51495422E+2,
517.200,8.16288269E+2,
517.3500,7.45638977E+2,
517.500,8.11785767E+2,
517.6500,8.20020203E+2,
517.800,8.12196655E+2,
517.9500,7.70943115E+2,
518.100,7.46959167E+2,
518.2500,8.09732422E+2,
518.400,7.65880188E+2,
518.5500,7.54240967E+2,
518.700,7.82378479E+2,
518.8500,7.83177124E+2,
519.00,7.47830017E+2,
519.1500,7.79817017E+2,
519.300,7.23187134E+2,
519.4500,6.81439087E+2,
519.600,7.49745850E+2,
519.7500,7.22967773E+2,
519.900,7.36267639E+2,
520.0500,7.10678467E+2,
520.200,7.41616516E+2,
520.3500,7.23542725E+2,
520.500,6.91570984E+2,
520.6500,7.47800476E+2,
520.800,7.04417725E+2,
520.9500,7.05170898E+2,
521.100,7.76760925E+2,
521.2500,7.52248962E+2,
521.400,7.63179138E+2,
521.5500,7.42401733E+2,
521.700,6.54248413E+2,
521.8500,7.65565735E+2,
522.00,7.40898621E+2,
522.1500,7.64603088E+2,
522.300,7.09262451E+2,
522.4500,7.30423584E+2,
522.600,7.26059082E+2,
522.7500,7.54952515E+2,
522.900,7.05768005E+2,
523.0500,6.78290222E+2,
523.200,7.81704590E+2,
523.3500,7.34996399E+2,
523.500,7.87233459E+2,
523.6500,7.59741394E+2,
523.800,7.82460510E+2,
523.9500,7.70383850E+2,
524.100,7.02741150E+2,
524.2500,7.33238708E+2,
524.400,7.54736511E+2,
524.5500,7.91828003E+2,
524.700,8.28996155E+2,
524.8500,7.62342285E+2,
525.00,8.20353088E+2,
525.1500,7.65231628E+2,
525.300,7.79039307E+2,
525.4500,8.22866150E+2,
525.600,8.21089661E+2,
525.7500,7.85332825E+2,
525.900,8.48910645E+2,
526.0500,8.13114136E+2,
526.200,8.21829102E+2,
526.3500,8.10876770E+2,
526.500,8.59005127E+2,
526.6500,8.21766418E+2,
526.800,9.14748901E+2,
526.9500,9.26233032E+2,
527.100,9.06150146E+2,
527.2500,8.62283936E+2,
527.400,9.50513733E+2,
527.5500,9.21147949E+2,
527.700,9.12912598E+2,
527.8500,9.00674377E+2,
528.00,9.34884521E+2,
528.1500,9.69209656E+2,
528.300,9.82312500E+2,
528.4500,9.06159180E+2,
528.600,9.88585449E+2,
528.7500,1.03246472E+3,
528.900,9.69464905E+2,
529.0500,9.74582458E+2,
529.200,1.07752783E+3,
529.3500,9.67366821E+2,
529.500,1.09067310E+3,
529.6500,1.01926996E+3,
529.800,1.03655054E+3,
529.9500,1.06060437E+3,
530.100,1.09143921E+3,
530.2500,1.07641199E+3,
530.400,1.05999561E+3,
530.5500,1.05030615E+3,
530.700,1.07988623E+3,
530.8500,1.12444434E+3,
531.00,1.14193787E+3,
531.1500,1.10919324E+3,
531.300,1.11991699E+3,
531.4500,1.08570667E+3,
531.600,1.33370422E+3,
531.7500,1.19588794E+3,
531.900,1.11380322E+3,
532.0500,1.18068018E+3,
532.200,1.24226416E+3,
532.3500,1.17920313E+3,
532.500,1.17914209E+3,
532.6500,1.25190894E+3,
532.800,1.23403271E+3,
532.9500,1.13898694E+3,
533.100,1.20094287E+3,
533.2500,1.30722729E+3,
533.400,1.21474670E+3,
533.5500,1.22581421E+3,
533.700,1.19257935E+3,
533.8500,1.14539636E+3,
534.00,1.18556238E+3,
534.1500,1.14939172E+3,
534.300,1.17435510E+3,
534.4500,1.18265552E+3,
