Labels,32C_15_300K,
Type,Emission Scan,
Comment,,
Start,252.00,
Stop,750.00,
Step,0.150,
Fixed/Offset,248.400,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xe,
Temp,26.850,
Scan Polariser,None,
Scan Slit,0.2520,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,2.9970,
Detector,Red PMT,

252.00,3.69626797E+4,
252.1500,1.62848281E+4,
252.300,1.58504043E+4,
252.4500,1.63310010E+4,
252.600,1.53746729E+4,
252.7500,1.52342256E+4,
252.900,1.50974189E+4,
253.0500,1.41887637E+4,
253.200,1.30375107E+4,
253.3500,1.53763164E+4,
253.500,1.36752900E+4,
253.6500,1.22660244E+4,
253.800,1.48990996E+4,
253.9500,1.16599551E+4,
254.100,1.04801064E+4,
254.2500,1.26162939E+4,
254.400,1.26986348E+4,
254.5500,1.21279854E+4,
254.700,1.17884912E+4,
254.8500,1.15292539E+4,
255.00,1.29282148E+4,
255.1500,1.47312793E+4,
255.300,1.28189941E+4,
255.4500,1.22112393E+4,
255.600,1.37421943E+4,
255.7500,1.40223809E+4,
255.900,1.59707832E+4,
256.0500,1.17362197E+4,
256.200,1.39404736E+4,
256.3500,1.25255146E+4,
256.500,1.44106279E+4,
256.6500,1.65195742E+4,
256.800,1.46793428E+4,
256.9500,1.57748701E+4,
257.100,1.61164287E+4,
257.2500,1.82080566E+4,
257.400,1.82290703E+4,
257.5500,1.68487871E+4,
257.700,1.64295586E+4,
257.8500,1.75797813E+4,
258.00,1.92872813E+4,
258.1500,1.74726016E+4,
258.300,1.96422695E+4,
258.4500,2.09420020E+4,
258.600,1.93679902E+4,
258.7500,2.10883887E+4,
258.900,2.12244219E+4,
259.0500,2.21522012E+4,
259.200,2.16909199E+4,
259.3500,2.30519824E+4,
259.500,2.37354785E+4,
259.6500,2.41052656E+4,
259.800,2.41333945E+4,
259.9500,2.63151191E+4,
260.100,2.74267949E+4,
260.2500,2.77521152E+4,
260.400,2.88467324E+4,
260.5500,3.04865410E+4,
260.700,2.87810723E+4,
260.8500,2.98137969E+4,
261.00,3.24415234E+4,
261.1500,3.38183047E+4,
261.300,3.19962090E+4,
261.4500,3.30201055E+4,
261.600,3.52041719E+4,
261.7500,3.59148555E+4,
261.900,3.74227031E+4,
262.0500,3.94231367E+4,
262.200,3.83088281E+4,
262.3500,3.90223984E+4,
262.500,4.04268125E+4,
262.6500,4.11874883E+4,
262.800,4.09506211E+4,
262.9500,4.32683438E+4,
263.100,4.34948047E+4,
263.2500,4.33170977E+4,
263.400,4.26025781E+4,
263.5500,4.29098164E+4,
263.700,4.56046953E+4,
263.8500,4.32364883E+4,
264.00,4.66874063E+4,
264.1500,4.79692617E+4,
264.300,4.70173633E+4,
264.4500,4.95562070E+4,
264.600,4.84133242E+4,
264.7500,4.86942383E+4,
264.900,5.05901133E+4,
265.0500,5.09177383E+4,
265.200,4.99657227E+4,
265.3500,4.97019531E+4,
265.500,5.24461250E+4,
265.6500,5.30891719E+4,
265.800,5.33177422E+4,
265.9500,5.32187031E+4,
266.100,5.44915859E+4,
266.2500,5.49423594E+4,
266.400,5.40438711E+4,
266.5500,5.37765078E+4,
266.700,5.57595625E+4,
266.8500,5.45493789E+4,
267.00,5.72843008E+4,
267.1500,5.75401602E+4,
267.300,5.79239570E+4,
267.4500,5.88103828E+4,
267.600,5.95234727E+4,
267.7500,5.82761055E+4,
267.900,5.81974531E+4,
268.0500,6.05426758E+4,
268.200,5.92138594E+4,
268.3500,5.84549258E+4,
268.500,5.85835820E+4,
268.6500,6.11041328E+4,
268.800,5.85823359E+4,
268.9500,5.93898906E+4,
269.100,6.12922070E+4,
269.2500,5.99138711E+4,
269.400,5.82615352E+4,
269.5500,6.15108320E+4,
269.700,6.13441367E+4,
269.8500,6.06591367E+4,
270.00,5.84200000E+4,
270.1500,6.03188125E+4,
270.300,6.27285195E+4,
270.4500,6.02594531E+4,
270.600,5.85302813E+4,
270.7500,6.18421836E+4,
270.900,5.98522656E+4,
271.0500,6.26686719E+4,
271.200,6.08551250E+4,
271.3500,6.05219805E+4,
271.500,6.04737070E+4,
271.6500,6.09131719E+4,
271.800,6.22794023E+4,
271.9500,6.19041250E+4,
272.100,5.92907500E+4,
272.2500,6.04852422E+4,
272.400,5.94771406E+4,
272.5500,6.09815234E+4,
272.700,6.26095977E+4,
272.8500,5.99139727E+4,
273.00,5.84134844E+4,
273.1500,6.09582773E+4,
273.300,5.92007813E+4,
273.4500,5.93122070E+4,
273.600,5.95464414E+4,
273.7500,5.96033047E+4,
273.900,5.87891602E+4,
274.0500,6.01779531E+4,
274.200,6.04731836E+4,
274.3500,5.89766719E+4,
274.500,6.00089805E+4,
274.6500,6.12460352E+4,
274.800,6.04683359E+4,
274.9500,5.98916445E+4,
275.100,6.02297656E+4,
275.2500,6.16370508E+4,
275.400,6.11909570E+4,
275.5500,5.97726172E+4,
275.700,6.06383984E+4,
275.8500,6.08613711E+4,
276.00,5.96268242E+4,
276.1500,6.28612969E+4,
276.300,5.78632813E+4,
276.4500,6.05977070E+4,
276.600,5.98053711E+4,
276.7500,6.21459492E+4,
276.900,6.02040703E+4,
277.0500,6.09828945E+4,
277.200,5.95517695E+4,
277.3500,5.93644531E+4,
277.500,5.96254531E+4,
277.6500,6.25284297E+4,
277.800,5.88613008E+4,
277.9500,5.87039531E+4,
278.100,5.99506797E+4,
278.2500,5.95826016E+4,
278.400,6.07423828E+4,
278.5500,5.79271836E+4,
278.700,5.75180469E+4,
278.8500,5.86513047E+4,
279.00,5.82166758E+4,
279.1500,5.83338008E+4,
279.300,5.89845742E+4,
279.4500,5.87793242E+4,
279.600,5.85873633E+4,
279.7500,5.69577578E+4,
279.900,5.85933281E+4,
280.0500,5.83303867E+4,
280.200,5.75226680E+4,
280.3500,5.85256602E+4,
280.500,5.68745820E+4,
280.6500,5.60339258E+4,
280.800,5.83758984E+4,
280.9500,5.81190625E+4,
281.100,5.80717578E+4,
281.2500,5.55652695E+4,
281.400,5.76276992E+4,
281.5500,5.64207891E+4,
281.700,5.53852578E+4,
281.8500,5.58950117E+4,
282.00,5.46975508E+4,
282.1500,5.39340781E+4,
282.300,5.40695938E+4,
282.4500,5.43648047E+4,
282.600,5.47663750E+4,
282.7500,5.28850664E+4,
282.900,5.36378516E+4,
283.0500,5.40660898E+4,
283.200,5.12096914E+4,
283.3500,5.36834922E+4,
283.500,5.24473242E+4,
283.6500,5.25176445E+4,
283.800,5.12561172E+4,
283.9500,5.18161719E+4,
284.100,5.14003477E+4,
284.2500,5.02348203E+4,
284.400,5.05574648E+4,
284.5500,4.93897734E+4,
284.700,4.96381133E+4,
284.8500,4.99289922E+4,
285.00,4.95218906E+4,
285.1500,4.97901953E+4,
285.300,5.17628789E+4,
285.4500,5.07098711E+4,
285.600,5.11244102E+4,
285.7500,4.94853945E+4,
285.900,4.96762109E+4,
286.0500,4.79478242E+4,
286.200,4.77350938E+4,
286.3500,4.68075156E+4,
286.500,4.58897617E+4,
286.6500,4.52407695E+4,
286.800,4.55829570E+4,
286.9500,4.49703633E+4,
287.100,4.47634023E+4,
287.2500,4.49643516E+4,
287.400,4.52102109E+4,
287.5500,4.43932227E+4,
287.700,4.43799375E+4,
287.8500,4.34902500E+4,
288.00,4.39955508E+4,
288.1500,4.27911875E+4,
288.300,4.19800742E+4,
288.4500,4.16073398E+4,
288.600,4.15210625E+4,
288.7500,4.14347617E+4,
288.900,4.13394844E+4,
289.0500,4.04570898E+4,
289.200,4.14697344E+4,
289.3500,4.11288711E+4,
289.500,4.13704414E+4,
289.6500,3.93996289E+4,
289.800,3.94892227E+4,
289.9500,3.91758828E+4,
290.100,4.03190508E+4,
290.2500,3.90049961E+4,
290.400,3.76032422E+4,
290.5500,3.86412500E+4,
290.700,3.70183516E+4,
290.8500,3.77342031E+4,
291.00,3.85827461E+4,
291.1500,3.77577930E+4,
291.300,3.71479727E+4,
291.4500,3.64949414E+4,
291.600,3.73341367E+4,
291.7500,3.54943047E+4,
291.900,3.52611328E+4,
292.0500,3.57753633E+4,
292.200,3.47416602E+4,
292.3500,3.39049531E+4,
292.500,3.42856992E+4,
292.6500,3.37596680E+4,
292.800,3.36213555E+4,
292.9500,3.45001055E+4,
293.100,3.47466172E+4,
293.2500,3.29355977E+4,
293.400,3.28921328E+4,
293.5500,3.31097500E+4,
293.700,3.30397930E+4,
293.8500,3.27445879E+4,
294.00,3.38521992E+4,
294.1500,3.27997852E+4,
294.300,3.27340039E+4,
294.4500,3.19549766E+4,
294.600,3.22512617E+4,
294.7500,3.16648047E+4,
294.900,3.25320352E+4,
295.0500,3.18054551E+4,
295.200,3.13685781E+4,
295.3500,3.12727012E+4,
295.500,3.11180645E+4,
295.6500,3.11409492E+4,
295.800,3.00046504E+4,
295.9500,3.06832930E+4,
296.100,2.98026035E+4,
296.2500,2.96543477E+4,
296.400,2.98385820E+4,
296.5500,2.91534902E+4,
296.700,2.90658301E+4,
296.8500,2.93645234E+4,
297.00,2.93009316E+4,
297.1500,2.94998848E+4,
297.300,2.97295918E+4,
297.4500,2.87110781E+4,
297.600,2.96026035E+4,
297.7500,2.89772891E+4,
297.900,2.81963945E+4,
298.0500,2.86365176E+4,
298.200,2.89532910E+4,
298.3500,2.88799336E+4,
298.500,2.93027754E+4,
298.6500,2.88988457E+4,
298.800,2.89663281E+4,
298.9500,3.00978789E+4,
299.100,2.85267246E+4,
299.2500,2.78671367E+4,
299.400,2.81105625E+4,
299.5500,2.82675527E+4,
299.700,2.74193809E+4,
299.8500,2.76380371E+4,
300.00,2.76811895E+4,
300.1500,2.82771348E+4,
300.300,2.80088945E+4,
300.4500,2.70743359E+4,
300.600,2.74199102E+4,
300.7500,2.75853555E+4,
300.900,2.75878516E+4,
301.0500,2.82730527E+4,
301.200,2.75543945E+4,
301.3500,2.65104883E+4,
301.500,2.74300918E+4,
301.6500,2.77114824E+4,
301.800,2.79685176E+4,
301.9500,2.80032773E+4,
302.100,2.77440703E+4,
302.2500,2.80034570E+4,
302.400,2.78067090E+4,
302.5500,2.81388750E+4,
302.700,2.73421855E+4,
302.8500,2.77894980E+4,
303.00,2.72137539E+4,
303.1500,2.79476504E+4,
303.300,2.79093535E+4,
303.4500,2.79047012E+4,
303.600,2.84084355E+4,
303.7500,2.82208926E+4,
303.900,2.68295840E+4,
304.0500,2.66965410E+4,
304.200,2.75586152E+4,
304.3500,2.73487090E+4,
304.500,2.81523711E+4,
304.6500,2.77538086E+4,
304.800,2.73911406E+4,
304.9500,2.82257461E+4,
305.100,2.81433711E+4,
305.2500,2.79036367E+4,
305.400,2.82380762E+4,
305.5500,2.72053574E+4,
305.700,2.82485469E+4,
305.8500,2.86865547E+4,
306.00,2.72843906E+4,
306.1500,2.82539668E+4,
306.300,2.81769512E+4,
306.4500,2.74937949E+4,
306.600,2.76741758E+4,
306.7500,2.77503418E+4,
306.900,2.85243066E+4,
307.0500,2.78099688E+4,
307.200,2.79180469E+4,
307.3500,2.80012148E+4,
307.500,2.69181934E+4,
307.6500,2.72087188E+4,
307.800,2.79249180E+4,
307.9500,2.77858281E+4,
308.100,2.83533125E+4,
308.2500,2.79154180E+4,
308.400,2.77826309E+4,
308.5500,2.75433945E+4,
308.700,2.76886523E+4,
308.8500,2.78713730E+4,
309.00,2.71829902E+4,
309.1500,2.80074121E+4,
309.300,2.73121406E+4,
309.4500,2.65080469E+4,
309.600,2.67055059E+4,
309.7500,2.79332441E+4,
309.900,2.71314824E+4,
310.0500,2.68437500E+4,
310.200,2.66883242E+4,
310.3500,2.64221582E+4,
310.500,2.77390352E+4,
310.6500,2.66038711E+4,
310.800,2.80223223E+4,
310.9500,2.74187656E+4,
311.100,2.65373027E+4,
311.2500,2.69501133E+4,
311.400,2.72969395E+4,
311.5500,2.64387637E+4,
311.700,2.62729141E+4,
311.8500,2.68715391E+4,
312.00,2.63601855E+4,
312.1500,2.69111797E+4,
312.300,2.66837813E+4,
312.4500,2.61130137E+4,
312.600,2.64678359E+4,
312.7500,2.67201563E+4,
312.900,2.67133535E+4,
313.0500,2.60101426E+4,
313.200,2.67593203E+4,
313.3500,2.62544238E+4,
313.500,2.66076133E+4,
313.6500,2.58555176E+4,
313.800,2.55280938E+4,
313.9500,2.62193828E+4,
314.100,2.66077637E+4,
314.2500,2.58673613E+4,
314.400,2.55730684E+4,
314.5500,2.55215000E+4,
314.700,2.55875586E+4,
314.8500,2.61961953E+4,
315.00,2.63006426E+4,
315.1500,2.49726250E+4,
315.300,2.61458926E+4,
315.4500,2.56213027E+4,
315.600,2.48658164E+4,
315.7500,2.55494941E+4,
315.900,2.47764258E+4,
316.0500,2.52836270E+4,
316.200,2.50103359E+4,
316.3500,2.48381055E+4,
316.500,2.55445742E+4,
316.6500,2.49764746E+4,
316.800,2.46176875E+4,
316.9500,2.47867715E+4,
317.100,2.42298379E+4,
317.2500,2.48021738E+4,
317.400,2.44397773E+4,
317.5500,2.48050586E+4,
317.700,2.42122227E+4,
317.8500,2.41167188E+4,
318.00,2.47706602E+4,
318.1500,2.43443496E+4,
318.300,2.44225352E+4,
318.4500,2.42151973E+4,
318.600,2.30752559E+4,
318.7500,2.33318535E+4,
318.900,2.44891309E+4,
319.0500,2.39773516E+4,
319.200,2.33130879E+4,
319.3500,2.39794980E+4,
319.500,2.39993281E+4,
319.6500,2.41621777E+4,
319.800,2.38573555E+4,
319.9500,2.28583457E+4,
320.100,2.36638652E+4,
320.2500,2.31236543E+4,
320.400,2.30725430E+4,
320.5500,2.25863184E+4,
320.700,2.35658809E+4,
320.8500,2.26601602E+4,
321.00,2.26143223E+4,
321.1500,2.20628535E+4,
321.300,2.19107930E+4,
321.4500,2.19428770E+4,
321.600,2.24221328E+4,
321.7500,2.22414355E+4,
321.900,2.17742246E+4,
322.0500,2.23638184E+4,
322.200,2.20023906E+4,
322.3500,2.18514609E+4,
322.500,2.17091406E+4,
322.6500,2.19310254E+4,
322.800,2.15656738E+4,
322.9500,2.16393672E+4,
323.100,2.19080254E+4,
323.2500,2.09846914E+4,
323.400,2.03617305E+4,
323.5500,2.06473867E+4,
323.700,2.08765098E+4,
323.8500,2.10612891E+4,
324.00,2.11003848E+4,
324.1500,2.00831934E+4,
324.300,2.06427109E+4,
324.4500,2.03259824E+4,
324.600,1.99564121E+4,
324.7500,2.05002715E+4,
324.900,1.97154863E+4,
325.0500,1.99885059E+4,
325.200,1.94210918E+4,
325.3500,1.98054746E+4,
325.500,1.96800293E+4,
325.6500,1.94407168E+4,
325.800,1.88374023E+4,
325.9500,1.89915117E+4,
326.100,1.87716895E+4,
326.2500,1.90104160E+4,
326.400,1.90294355E+4,
326.5500,1.87098516E+4,
326.700,1.79112852E+4,
326.8500,1.87071523E+4,
327.00,1.82816621E+4,
327.1500,1.85945293E+4,
327.300,1.82400840E+4,
327.4500,1.75528457E+4,
327.600,1.76722988E+4,
327.7500,1.80092969E+4,
327.900,1.75699746E+4,
328.0500,1.77295508E+4,
328.200,1.68277188E+4,
328.3500,1.75284805E+4,
328.500,1.73149141E+4,
328.6500,1.71787930E+4,
328.800,1.71051035E+4,
328.9500,1.67550020E+4,
329.100,1.67309609E+4,
329.2500,1.62580713E+4,
329.400,1.65468457E+4,
329.5500,1.61047354E+4,
329.700,1.63889473E+4,
329.8500,1.59845674E+4,
330.00,1.57719902E+4,
330.1500,1.60434844E+4,
330.300,1.61850771E+4,
330.4500,1.55825635E+4,
330.600,1.51354453E+4,
330.7500,1.58120469E+4,
330.900,1.56255391E+4,
331.0500,1.48897871E+4,
331.200,1.50155771E+4,
331.3500,1.47267236E+4,
331.500,1.49476738E+4,
331.6500,1.48855449E+4,
331.800,1.48869580E+4,
331.9500,1.47264688E+4,
332.100,1.41095771E+4,
332.2500,1.41818154E+4,
332.400,1.43973145E+4,
332.5500,1.38954287E+4,
332.700,1.44490947E+4,
332.8500,1.41019199E+4,
333.00,1.36375010E+4,
333.1500,1.38021299E+4,
333.300,1.31929277E+4,
333.4500,1.39668203E+4,
333.600,1.35976963E+4,
333.7500,1.25260010E+4,
333.900,1.30248408E+4,
334.0500,1.26693369E+4,
334.200,1.21125840E+4,
334.3500,1.30550352E+4,
334.500,1.24822773E+4,
334.6500,1.28368428E+4,
334.800,1.25696699E+4,
334.9500,1.23101436E+4,
335.100,1.22458926E+4,
335.2500,1.21516504E+4,
335.400,1.18239531E+4,
335.5500,1.20856318E+4,
335.700,1.16576885E+4,
335.8500,1.14602715E+4,
336.00,1.16470723E+4,
336.1500,1.20822705E+4,
336.300,1.14224346E+4,
336.4500,1.13105635E+4,
