Labels,32C_81_400K,
Type,Emission Scan,
Comment,,
Start,470.00,
Stop,750.0500,
Step,0.150,
Fixed/Offset,450.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xe,
Temp,28.350,
Scan Polariser,None,
Scan Slit,0.2520,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,2.9970,
Detector,Red PMT,

470.00,2.68427490E+3,
470.1500,2.64336743E+3,
470.300,2.55616797E+3,
470.4500,2.49022485E+3,
470.600,2.41430273E+3,
470.7500,2.28818604E+3,
470.900,2.22152930E+3,
471.0500,2.43640356E+3,
471.200,2.34105273E+3,
471.3500,2.22168701E+3,
471.500,2.32520313E+3,
471.6500,2.34136963E+3,
471.800,2.26828149E+3,
471.9500,2.26842749E+3,
472.100,2.14154590E+3,
472.2500,2.18416455E+3,
472.400,2.16566333E+3,
472.5500,2.19724658E+3,
472.700,2.22481372E+3,
472.8500,2.30542676E+3,
473.00,2.41203027E+3,
473.1500,2.52383472E+3,
473.300,2.78370605E+3,
473.4500,2.88243896E+3,
473.600,2.75906567E+3,
473.7500,2.52869189E+3,
473.900,2.40238843E+3,
474.0500,2.22018433E+3,
474.200,2.10914697E+3,
474.3500,2.19512402E+3,
474.500,2.11309131E+3,
474.6500,2.03106128E+3,
474.800,2.07203564E+3,
474.9500,1.99500854E+3,
475.100,1.97810205E+3,
475.2500,2.06326563E+3,
475.400,2.11243384E+3,
475.5500,2.04757715E+3,
475.700,2.01972278E+3,
475.8500,2.01687427E+3,
476.00,2.05604590E+3,
476.1500,2.04732507E+3,
476.300,2.01858496E+3,
476.4500,1.98483081E+3,
476.600,1.97308936E+3,
476.7500,2.06947266E+3,
476.900,1.99565442E+3,
477.0500,2.04204980E+3,
477.200,1.97037659E+3,
477.3500,1.99184985E+3,
477.500,2.05241455E+3,
477.6500,2.05486523E+3,
477.800,2.11245801E+3,
477.9500,2.06277271E+3,
478.100,2.05735889E+3,
478.2500,2.06004712E+3,
478.400,2.10388770E+3,
478.5500,2.15779468E+3,
478.700,2.06709766E+3,
478.8500,1.94117126E+3,
479.00,2.08452002E+3,
479.1500,2.13970874E+3,
479.300,2.06416895E+3,
479.4500,2.03284070E+3,
479.600,2.01960352E+3,
479.7500,2.10908594E+3,
479.900,2.07369385E+3,
480.0500,2.19252417E+3,
480.200,2.09971875E+3,
480.3500,2.11680200E+3,
480.500,2.21464868E+3,
480.6500,2.35297168E+3,
480.800,2.33380518E+3,
480.9500,2.31158496E+3,
481.100,2.40054248E+3,
481.2500,2.41672046E+3,
481.400,2.38331787E+3,
481.5500,2.32558398E+3,
481.700,2.32451855E+3,
481.8500,2.22921265E+3,
482.00,2.32642529E+3,
482.1500,2.22505225E+3,
482.300,2.24533618E+3,
482.4500,2.34277905E+3,
482.600,2.27071167E+3,
482.7500,2.27477295E+3,
482.900,2.16092749E+3,
483.0500,2.26873657E+3,
483.200,2.25166260E+3,
483.3500,2.19180713E+3,
483.500,2.24596118E+3,
483.6500,2.22679102E+3,
483.800,2.23206689E+3,
483.9500,2.21897900E+3,
484.100,2.03551636E+3,
484.2500,2.18691772E+3,
484.400,2.19029785E+3,
484.5500,2.05970313E+3,
484.700,2.17249292E+3,
484.8500,2.12977490E+3,
485.00,2.13515308E+3,
485.1500,2.04637366E+3,
485.300,2.05287891E+3,
485.4500,2.10250513E+3,
485.600,2.05767847E+3,
485.7500,2.14950781E+3,
485.900,2.14681543E+3,
486.0500,2.14619214E+3,
486.200,2.11470288E+3,
486.3500,2.16665430E+3,
486.500,2.20835547E+3,
486.6500,2.19333740E+3,
486.800,2.27228223E+3,
486.9500,2.29654858E+3,
487.100,2.45931567E+3,
487.2500,2.43802197E+3,
487.400,2.53991260E+3,
487.5500,2.71236816E+3,
487.700,2.81556567E+3,
487.8500,3.07031787E+3,
488.00,3.29214966E+3,
488.1500,3.42375366E+3,
488.300,3.60328711E+3,
488.4500,3.53143066E+3,
488.600,3.84849756E+3,
488.7500,3.56125293E+3,
488.900,3.46944751E+3,
489.0500,3.44015796E+3,
489.200,3.26197852E+3,
489.3500,3.41737378E+3,
489.500,3.31513354E+3,
489.6500,3.35480200E+3,
489.800,3.49484155E+3,
489.9500,3.54824805E+3,
490.100,3.56650439E+3,
490.2500,3.81851538E+3,
490.400,3.90529639E+3,
490.5500,4.17051465E+3,
490.700,4.38258887E+3,
490.8500,4.58236279E+3,
491.00,4.82763086E+3,
491.1500,4.88220947E+3,
491.300,5.14432031E+3,
491.4500,5.28564551E+3,
491.600,5.37549902E+3,
491.7500,5.50982275E+3,
491.900,5.48585791E+3,
492.0500,5.35186475E+3,
492.200,5.19965332E+3,
492.3500,4.94018896E+3,
492.500,4.91985889E+3,
492.6500,4.65652002E+3,
492.800,4.56687158E+3,
492.9500,4.40692529E+3,
493.100,4.41360938E+3,
493.2500,4.22228564E+3,
493.400,4.25327148E+3,
493.5500,4.12225732E+3,
493.700,4.36761768E+3,
493.8500,4.26955615E+3,
494.00,4.12645410E+3,
494.1500,4.23223389E+3,
494.300,4.13591064E+3,
494.4500,4.06191870E+3,
494.600,4.07782422E+3,
494.7500,4.06156519E+3,
494.900,4.14723145E+3,
495.0500,4.15465918E+3,
495.200,4.15145215E+3,
495.3500,4.20846826E+3,
495.500,4.23648877E+3,
495.6500,4.21713086E+3,
495.800,4.08343237E+3,
495.9500,4.24734717E+3,
496.100,4.38045361E+3,
496.2500,3.97993286E+3,
496.400,4.15100537E+3,
496.5500,4.03975391E+3,
496.700,4.08218164E+3,
496.8500,4.02379810E+3,
497.00,3.97290039E+3,
497.1500,3.99064087E+3,
497.300,3.87572656E+3,
497.4500,3.95433447E+3,
497.600,3.91105054E+3,
497.7500,3.88621094E+3,
497.900,3.81438184E+3,
498.0500,3.82982495E+3,
498.200,3.75786841E+3,
498.3500,3.68467041E+3,
498.500,3.64199390E+3,
498.6500,3.63979102E+3,
498.800,3.67817017E+3,
498.9500,3.73857031E+3,
499.100,3.60122998E+3,
499.2500,3.57477319E+3,
499.400,3.68480933E+3,
499.5500,3.62197729E+3,
499.700,3.42663208E+3,
499.8500,3.37226270E+3,
500.00,3.18626611E+3,
500.1500,3.30971167E+3,
500.300,3.24182446E+3,
500.4500,3.13280200E+3,
500.600,3.04908130E+3,
500.7500,3.08953662E+3,
500.900,3.11005127E+3,
501.0500,3.01270166E+3,
501.200,3.06765234E+3,
501.3500,2.93663892E+3,
501.500,2.98936548E+3,
501.6500,2.96182031E+3,
501.800,2.89065674E+3,
501.9500,2.82047827E+3,
502.100,2.84640210E+3,
502.2500,2.86564697E+3,
502.400,2.83335742E+3,
502.5500,2.92775977E+3,
502.700,2.62487720E+3,
502.8500,2.80576440E+3,
503.00,2.81038525E+3,
503.1500,2.56976367E+3,
503.300,2.76695483E+3,
503.4500,2.68032886E+3,
503.600,2.80233105E+3,
503.7500,2.82852197E+3,
503.900,2.76882300E+3,
504.0500,2.82559912E+3,
504.200,2.80552100E+3,
504.3500,2.80580029E+3,
504.500,2.97740649E+3,
504.6500,3.02665576E+3,
504.800,3.17487646E+3,
504.9500,3.05712061E+3,
505.100,3.09858960E+3,
505.2500,3.20168115E+3,
505.400,3.18630103E+3,
505.5500,3.39125635E+3,
505.700,3.40342334E+3,
505.8500,3.47164771E+3,
506.00,3.53425610E+3,
506.1500,3.67849927E+3,
506.300,3.78629248E+3,
506.4500,3.89312427E+3,
506.600,4.21617383E+3,
506.7500,4.41558252E+3,
506.900,4.73622070E+3,
507.0500,4.83862842E+3,
507.200,4.95533545E+3,
507.3500,4.96949023E+3,
507.500,4.81606787E+3,
507.6500,4.59290625E+3,
507.800,4.46424707E+3,
507.9500,4.16028320E+3,
508.100,4.12736865E+3,
508.2500,4.07005273E+3,
508.400,3.69633716E+3,
508.5500,3.60583862E+3,
508.700,3.33105371E+3,
508.8500,3.28895190E+3,
509.00,3.20355542E+3,
509.1500,3.16347827E+3,
509.300,3.09172461E+3,
509.4500,3.06080225E+3,
509.600,3.03449292E+3,
509.7500,2.80867383E+3,
509.900,3.01339209E+3,
510.0500,2.87167505E+3,
510.200,2.98724634E+3,
510.3500,2.99114307E+3,
510.500,2.96438965E+3,
510.6500,3.00128320E+3,
510.800,2.90952466E+3,
510.9500,2.84950073E+3,
511.100,2.70894434E+3,
511.2500,2.61076025E+3,
511.400,2.50290796E+3,
511.5500,2.40196875E+3,
511.700,2.26641040E+3,
511.8500,2.17694238E+3,
512.00,2.07422388E+3,
512.1500,2.06192700E+3,
512.300,2.01623120E+3,
512.4500,2.09687476E+3,
512.600,1.97828174E+3,
512.7500,1.95745007E+3,
512.900,1.99039758E+3,
513.0500,1.91329419E+3,
513.200,1.84451379E+3,
513.3500,1.90755457E+3,
513.500,1.86863696E+3,
513.6500,1.78395361E+3,
513.800,1.80257776E+3,
513.9500,1.75257617E+3,
514.100,1.86409082E+3,
514.2500,1.77187549E+3,
514.400,1.79907849E+3,
514.5500,1.80697632E+3,
514.700,1.73134448E+3,
514.8500,1.86037158E+3,
515.00,1.76642676E+3,
515.1500,1.80829968E+3,
515.300,1.77852417E+3,
515.4500,1.78884058E+3,
515.600,1.75044409E+3,
515.7500,1.84853149E+3,
515.900,1.73076782E+3,
516.0500,1.68973767E+3,
516.200,1.73791040E+3,
516.3500,1.69067993E+3,
516.500,1.83207178E+3,
516.6500,1.72840100E+3,
516.800,1.65030176E+3,
516.9500,1.67405981E+3,
517.100,1.76188062E+3,
517.2500,1.68239771E+3,
517.400,1.75438953E+3,
517.5500,1.78332458E+3,
517.700,1.78637000E+3,
517.8500,1.75107703E+3,
518.00,1.71323157E+3,
518.1500,1.64065601E+3,
518.300,1.67584082E+3,
518.4500,1.75952002E+3,
518.600,1.78742822E+3,
518.7500,1.79174634E+3,
518.900,1.76243701E+3,
519.0500,1.73682642E+3,
519.200,1.71495483E+3,
519.3500,1.82922021E+3,
519.500,1.71607800E+3,
519.6500,1.73666504E+3,
519.800,1.82747815E+3,
519.9500,1.81558777E+3,
520.100,1.78361853E+3,
520.2500,1.73651111E+3,
520.400,1.78496216E+3,
520.5500,1.82972803E+3,
520.700,1.85944666E+3,
520.8500,1.76293457E+3,
521.00,1.80653613E+3,
521.1500,1.75781714E+3,
521.300,1.68745032E+3,
521.4500,1.72092151E+3,
521.600,1.75191504E+3,
521.7500,1.75628015E+3,
521.900,1.70467334E+3,
522.0500,1.81213440E+3,
522.200,1.79871021E+3,
522.3500,1.81332288E+3,
522.500,1.74492944E+3,
522.6500,1.78507886E+3,
522.800,1.68194006E+3,
522.9500,1.68365430E+3,
523.100,1.67901550E+3,
523.2500,1.80536694E+3,
523.400,1.82529150E+3,
523.5500,1.87098523E+3,
523.700,1.70680200E+3,
523.8500,1.82337585E+3,
524.00,1.71170532E+3,
524.1500,1.83372644E+3,
524.300,1.87708740E+3,
524.4500,1.78196692E+3,
524.600,1.77997607E+3,
524.7500,1.80133582E+3,
524.900,1.81623755E+3,
525.0500,1.77391931E+3,
525.200,1.72626233E+3,
525.3500,1.75017468E+3,
525.500,1.81196143E+3,
525.6500,1.76809460E+3,
525.800,1.91497412E+3,
525.9500,1.81746106E+3,
526.100,1.88351965E+3,
526.2500,1.91433447E+3,
526.400,1.87301514E+3,
526.5500,1.98401550E+3,
526.700,1.82034680E+3,
526.8500,1.96837366E+3,
527.00,2.13778857E+3,
527.1500,2.05445703E+3,
527.300,2.02772778E+3,
527.4500,2.07895801E+3,
527.600,2.13691333E+3,
527.7500,2.11811499E+3,
527.900,2.18817236E+3,
528.0500,2.20925488E+3,
528.200,2.39403516E+3,
528.3500,2.40080249E+3,
528.500,2.36225220E+3,
528.6500,2.38366089E+3,
528.800,2.31558325E+3,
528.9500,2.43060669E+3,
529.100,2.41995386E+3,
529.2500,2.32076343E+3,
529.400,2.35019214E+3,
529.5500,2.41998511E+3,
529.700,2.42266724E+3,
529.8500,2.42130249E+3,
530.00,2.34847559E+3,
530.1500,2.46843384E+3,
530.300,2.52784131E+3,
530.4500,2.54544189E+3,
530.600,2.46558154E+3,
530.7500,2.35436719E+3,
530.900,2.39623218E+3,
531.0500,2.45177441E+3,
531.200,2.51290137E+3,
531.3500,2.40535156E+3,
531.500,2.23351465E+3,
531.6500,2.28639014E+3,
531.800,2.37487524E+3,
531.9500,2.36374341E+3,
532.100,2.38140063E+3,
532.2500,2.45119751E+3,
532.400,2.27698169E+3,
532.5500,2.32207886E+3,
532.700,2.36864355E+3,
532.8500,2.44144824E+3,
533.00,2.36285254E+3,
533.1500,2.37659717E+3,
533.300,2.26607837E+3,
533.4500,2.22857227E+3,
533.600,2.30861426E+3,
533.7500,2.38190259E+3,
533.900,2.25004150E+3,
534.0500,2.22759473E+3,
534.200,2.19537964E+3,
534.3500,2.16307959E+3,
534.500,2.29792236E+3,
534.6500,2.12334814E+3,
534.800,2.24446484E+3,
534.9500,2.15610913E+3,
535.100,2.24810718E+3,
535.2500,2.27162915E+3,
535.400,2.25310620E+3,
535.5500,2.30615918E+3,
535.700,2.26511890E+3,
535.8500,2.23101465E+3,
536.00,2.22219287E+3,
536.1500,2.34738965E+3,
536.300,2.39941504E+3,
536.4500,2.28754639E+3,
536.600,2.37781714E+3,
536.7500,2.37334619E+3,
536.900,2.48375195E+3,
537.0500,2.36011719E+3,
537.200,2.42818945E+3,
537.3500,2.42951074E+3,
537.500,2.33678613E+3,
537.6500,2.38934253E+3,
537.800,2.39202344E+3,
537.9500,2.30177393E+3,
538.100,2.38307593E+3,
538.2500,2.29404688E+3,
538.400,2.21341577E+3,
538.5500,2.26184131E+3,
538.700,2.32186938E+3,
538.8500,2.17188403E+3,
539.00,2.19158325E+3,
539.1500,2.24164600E+3,
539.300,2.14306592E+3,
539.4500,2.19027734E+3,
539.600,2.13627002E+3,
539.7500,2.18066406E+3,
539.900,2.11345557E+3,
540.0500,2.13761523E+3,
540.200,2.03105737E+3,
540.3500,2.13384131E+3,
540.500,2.15233740E+3,
540.6500,1.98412598E+3,
540.800,2.14707153E+3,
540.9500,2.05010132E+3,
541.100,2.18131006E+3,
541.2500,2.20291016E+3,
541.400,2.08074805E+3,
541.5500,2.17865405E+3,
541.700,1.96497351E+3,
541.8500,2.13805249E+3,
542.00,2.23634131E+3,
542.1500,2.07952417E+3,
542.300,2.25035889E+3,
542.4500,2.17897778E+3,
542.600,2.18591333E+3,
542.7500,2.11872534E+3,
542.900,2.08700000E+3,
543.0500,2.12355151E+3,
543.200,2.12150195E+3,
543.3500,2.08369141E+3,
543.500,2.02789636E+3,
543.6500,2.14811548E+3,
543.800,1.99211926E+3,
543.9500,1.99136499E+3,
544.100,2.12838867E+3,
544.2500,2.17273779E+3,
544.400,2.12260596E+3,
544.5500,2.07686108E+3,
544.700,1.99941602E+3,
544.8500,1.98805945E+3,
545.00,1.94651685E+3,
545.1500,2.08607007E+3,
545.300,2.08387891E+3,
545.4500,2.03175293E+3,
545.600,2.04765479E+3,
545.7500,1.92106030E+3,
545.900,2.07347266E+3,
546.0500,2.03024121E+3,
546.200,2.14980933E+3,
546.3500,2.07619727E+3,
546.500,2.07560742E+3,
546.6500,2.00171765E+3,
546.800,1.98879004E+3,
546.9500,2.07989746E+3,
547.100,2.07170068E+3,
547.2500,2.09727466E+3,
547.400,1.93856934E+3,
547.5500,1.83483081E+3,
547.700,1.98953247E+3,
547.8500,2.01663635E+3,
548.00,2.11017725E+3,
548.1500,2.04630273E+3,
548.300,2.09367603E+3,
548.4500,2.02960803E+3,
548.600,2.08636670E+3,
548.7500,2.07647485E+3,
548.900,2.17539771E+3,
549.0500,2.01610291E+3,
549.200,2.06214893E+3,
549.3500,2.11921729E+3,
549.500,2.21391260E+3,
549.6500,2.10547217E+3,
549.800,2.13614648E+3,
549.9500,2.23430811E+3,
550.100,2.22751196E+3,
550.2500,2.26941260E+3,
550.400,2.26891846E+3,
550.5500,2.30149365E+3,
550.700,2.30101855E+3,
550.8500,2.26421460E+3,
551.00,2.37749316E+3,
551.1500,2.19192432E+3,
551.300,2.34498657E+3,
551.4500,2.21921045E+3,
551.600,2.26464941E+3,
551.7500,2.15278198E+3,
551.900,2.21733545E+3,
552.0500,2.18644141E+3,
552.200,2.07256372E+3,
552.3500,2.07022388E+3,
552.500,2.12384692E+3,
552.6500,2.08311914E+3,
552.800,1.98938501E+3,
552.9500,1.99653516E+3,
553.100,1.99413123E+3,
553.2500,1.93222839E+3,
553.400,1.98936646E+3,
553.5500,1.93051343E+3,
553.700,1.96193677E+3,
553.8500,1.98211035E+3,
554.00,1.85016931E+3,
554.1500,2.00640186E+3,
554.300,1.86605994E+3,
554.4500,1.83746973E+3,
