Labels,32C_101_700K,
Type,Emission Scan,
Comment,,
Start,450.00,
Stop,750.00,
Step,0.150,
Fixed/Offset,248.400,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xe,
Temp,27.30,
Scan Polariser,None,
Scan Slit,0.2520,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,2.9970,
Detector,Red PMT,

450.00,1.03524744E+3,
450.1500,1.07095605E+3,
450.300,1.06187830E+3,
450.4500,8.87134521E+2,
450.600,7.34296082E+2,
450.7500,7.40807373E+2,
450.900,6.85607239E+2,
451.0500,6.33711365E+2,
451.200,6.52823547E+2,
451.3500,7.18005493E+2,
451.500,6.89467957E+2,
451.6500,7.00644653E+2,
451.800,7.34067322E+2,
451.9500,7.56371765E+2,
452.100,8.11230835E+2,
452.2500,8.64516113E+2,
452.400,9.78626831E+2,
452.5500,8.77499329E+2,
452.700,8.22413025E+2,
452.8500,7.61601929E+2,
453.00,7.70823669E+2,
453.1500,7.07546387E+2,
453.300,7.32028442E+2,
453.4500,6.48626831E+2,
453.600,7.42498718E+2,
453.7500,7.00525146E+2,
453.900,7.18596191E+2,
454.0500,6.91850220E+2,
454.200,6.72311768E+2,
454.3500,7.33249268E+2,
454.500,7.39810120E+2,
454.6500,7.29053894E+2,
454.800,7.32752380E+2,
454.9500,7.15142578E+2,
455.100,6.81981628E+2,
455.2500,7.40100159E+2,
455.400,7.39082275E+2,
455.5500,6.74642944E+2,
455.700,7.37169373E+2,
455.8500,7.34913696E+2,
456.00,7.36770508E+2,
456.1500,7.15618042E+2,
456.300,6.72108337E+2,
456.4500,7.37824890E+2,
456.600,7.76382385E+2,
456.7500,7.94853638E+2,
456.900,7.84538086E+2,
457.0500,8.38956055E+2,
457.200,7.86339233E+2,
457.3500,8.40214905E+2,
457.500,7.54063110E+2,
457.6500,8.10059814E+2,
457.800,8.10316772E+2,
457.9500,8.21800781E+2,
458.100,7.93711365E+2,
458.2500,8.02972168E+2,
458.400,8.25631897E+2,
458.5500,8.20049622E+2,
458.700,8.40001953E+2,
458.8500,7.88626831E+2,
459.00,7.77390503E+2,
459.1500,7.93880005E+2,
459.300,7.97161682E+2,
459.4500,7.11756958E+2,
459.600,7.14261353E+2,
459.7500,7.12075439E+2,
459.900,7.46065186E+2,
460.0500,8.01868469E+2,
460.200,7.19825684E+2,
460.3500,7.76561951E+2,
460.500,8.17940186E+2,
460.6500,7.67727173E+2,
460.800,7.80430908E+2,
460.9500,8.16802734E+2,
461.100,8.24984070E+2,
461.2500,8.39986633E+2,
461.400,7.75450562E+2,
461.5500,8.51879333E+2,
461.700,8.63341248E+2,
461.8500,9.72179932E+2,
462.00,9.95319092E+2,
462.1500,9.53909119E+2,
462.300,1.05427466E+3,
462.4500,1.06000110E+3,
462.600,1.15188525E+3,
462.7500,1.13558228E+3,
462.900,1.04237537E+3,
463.0500,1.03525793E+3,
463.200,9.72282898E+2,
463.3500,9.25776489E+2,
463.500,8.84876953E+2,
463.6500,8.18474304E+2,
463.800,7.75911621E+2,
463.9500,8.00731506E+2,
464.100,7.96829285E+2,
464.2500,8.02559265E+2,
464.400,7.69078552E+2,
464.5500,7.89660034E+2,
464.700,7.37375061E+2,
464.8500,7.59006042E+2,
465.00,7.12270325E+2,
465.1500,7.33031250E+2,
465.300,8.02927368E+2,
465.4500,7.61813965E+2,
465.600,7.51103943E+2,
465.7500,7.84176331E+2,
465.900,8.51449890E+2,
466.0500,7.40055115E+2,
466.200,8.27097717E+2,
466.3500,8.92164307E+2,
466.500,8.96074951E+2,
466.6500,1.06201929E+3,
466.800,1.16360779E+3,
466.9500,1.33902710E+3,
467.100,1.55010596E+3,
467.2500,1.56157532E+3,
467.400,1.53508521E+3,
467.5500,1.43799731E+3,
467.700,1.48334558E+3,
467.8500,1.18118787E+3,
468.00,1.26246936E+3,
468.1500,1.14905261E+3,
468.300,1.05827625E+3,
468.4500,1.00533423E+3,
468.600,9.54535034E+2,
468.7500,9.18057617E+2,
468.900,9.10064087E+2,
469.0500,8.94036255E+2,
469.200,8.67007263E+2,
469.3500,8.75446533E+2,
469.500,9.20282898E+2,
469.6500,9.11496277E+2,
469.800,9.01716858E+2,
469.9500,8.56640381E+2,
470.100,8.63145752E+2,
470.2500,8.12248718E+2,
470.400,7.50335388E+2,
470.5500,7.62983154E+2,
470.700,7.44432495E+2,
470.8500,7.25905640E+2,
471.00,7.46590698E+2,
471.1500,7.34247375E+2,
471.300,6.82757019E+2,
471.4500,6.73461548E+2,
471.600,6.95276367E+2,
471.7500,6.66930786E+2,
471.900,6.96754395E+2,
472.0500,6.97531250E+2,
472.200,7.26437378E+2,
472.3500,7.15261108E+2,
472.500,7.14105957E+2,
472.6500,7.10949402E+2,
472.800,8.28931030E+2,
472.9500,8.83805908E+2,
473.100,9.52729065E+2,
473.2500,1.01966364E+3,
473.400,1.17663184E+3,
473.5500,1.12047485E+3,
473.700,1.00131140E+3,
473.8500,8.38166870E+2,
474.00,7.56066040E+2,
474.1500,7.32054260E+2,
474.300,7.10043274E+2,
474.4500,7.15034119E+2,
474.600,7.19024902E+2,
474.7500,6.84014771E+2,
474.900,7.07006165E+2,
475.0500,6.65017151E+2,
475.200,6.67068726E+2,
475.3500,6.63119263E+2,
475.500,6.41164429E+2,
475.6500,6.17205261E+2,
475.800,7.01286377E+2,
475.9500,5.81281128E+2,
476.100,6.81409668E+2,
476.2500,6.24461548E+2,
476.400,6.75592285E+2,
476.5500,6.92702026E+2,
476.700,6.48745789E+2,
476.8500,5.77742493E+2,
477.00,5.95846008E+2,
477.1500,6.35041748E+2,
477.300,6.61229797E+2,
477.4500,6.01249573E+2,
477.600,6.42474792E+2,
477.7500,6.35596436E+2,
477.900,6.14676270E+2,
478.0500,6.40910156E+2,
478.200,6.20052979E+2,
478.3500,6.29290527E+2,
478.500,6.16445557E+2,
478.6500,6.19660095E+2,
478.800,6.58038147E+2,
478.9500,6.01973511E+2,
479.100,6.83644226E+2,
479.2500,6.60802551E+2,
479.400,6.29890442E+2,
479.5500,6.75455383E+2,
479.700,6.47541931E+2,
479.8500,6.62925537E+2,
480.00,6.57154541E+2,
480.1500,7.02826477E+2,
480.300,7.29370728E+2,
480.4500,7.61992615E+2,
480.600,8.25942932E+2,
480.7500,9.98034973E+2,
480.900,8.72149292E+2,
481.0500,8.80614990E+2,
481.200,9.19419495E+2,
481.3500,8.30757019E+2,
481.500,8.34138916E+2,
481.6500,7.79796631E+2,
481.800,7.47697083E+2,
481.9500,7.76383118E+2,
482.100,7.03716125E+2,
482.2500,7.51714355E+2,
482.400,7.91634949E+2,
482.5500,7.68636902E+2,
482.700,7.99455322E+2,
482.8500,7.68306580E+2,
483.00,8.42868347E+2,
483.1500,8.53502563E+2,
483.300,7.77629883E+2,
483.4500,7.59721008E+2,
483.600,7.14279297E+2,
483.7500,7.82969788E+2,
483.900,7.57888550E+2,
484.0500,7.63417236E+2,
484.200,7.79204895E+2,
484.3500,7.41872620E+2,
484.500,7.43347107E+2,
484.6500,7.65283447E+2,
484.800,7.71888245E+2,
484.9500,7.47768799E+2,
485.100,7.71830261E+2,
485.2500,6.71831604E+2,
485.400,6.52780701E+2,
485.5500,7.07651428E+2,
485.700,6.61873352E+2,
485.8500,6.81852112E+2,
486.00,7.24495667E+2,
486.1500,7.02337097E+2,
486.300,6.47169128E+2,
486.4500,6.48641418E+2,
486.600,6.56304993E+2,
486.7500,6.99086182E+2,
486.900,6.90256897E+2,
487.0500,6.64854309E+2,
487.200,6.29041748E+2,
487.3500,6.95671631E+2,
487.500,7.33375671E+2,
487.6500,6.85096619E+2,
487.800,6.73055847E+2,
487.9500,7.48164063E+2,
488.100,6.52025024E+2,
488.2500,7.10554382E+2,
488.400,7.24451904E+2,
488.5500,7.38362732E+2,
488.700,7.49165344E+2,
488.8500,7.52690186E+2,
489.00,7.23926636E+2,
489.1500,7.37933899E+2,
489.300,6.91466553E+2,
489.4500,6.88769592E+2,
489.600,7.10084717E+2,
489.7500,7.55456909E+2,
489.900,7.54879639E+2,
490.0500,7.66893921E+2,
490.200,8.04132690E+2,
490.3500,7.91128784E+2,
490.500,7.46642456E+2,
490.6500,8.05981750E+2,
490.800,8.12896057E+2,
490.9500,7.54653137E+2,
491.100,8.57302795E+2,
491.2500,8.48549133E+2,
491.400,8.88246643E+2,
491.5500,9.41716553E+2,
491.700,9.95272278E+2,
491.8500,9.65464783E+2,
492.00,1.01277850E+3,
492.1500,1.04324194E+3,
492.300,9.86919861E+2,
492.4500,1.00362762E+3,
492.600,9.30202332E+2,
492.7500,9.94652344E+2,
492.900,9.09406555E+2,
493.0500,8.86744263E+2,
493.200,9.56603882E+2,
493.3500,8.91326172E+2,
493.500,8.54718323E+2,
493.6500,8.23383606E+2,
493.800,7.66380310E+2,
493.9500,7.69106140E+2,
494.100,7.71829712E+2,
494.2500,8.19485596E+2,
494.400,7.58006348E+2,
494.5500,7.37146606E+2,
494.700,7.34481323E+2,
494.8500,7.89753235E+2,
495.00,7.33426453E+2,
495.1500,7.78060669E+2,
495.300,7.36721497E+2,
495.4500,7.24376831E+2,
495.600,7.21704834E+2,
495.7500,6.80218323E+2,
495.900,7.28208252E+2,
496.0500,6.74803284E+2,
496.200,6.82944885E+2,
496.3500,7.36521851E+2,
496.500,7.40394592E+2,
496.6500,6.55435303E+2,
496.800,6.51650757E+2,
496.9500,6.89094910E+2,
497.100,6.44087463E+2,
497.2500,6.46846680E+2,
497.400,7.09454895E+2,
497.5500,6.45837646E+2,
497.700,7.56516602E+2,
497.8500,6.25176086E+2,
498.00,6.66139221E+2,
498.1500,6.48164429E+2,
498.300,6.26872192E+2,
498.4500,6.79999756E+2,
498.600,6.93764465E+2,
498.7500,6.23083984E+2,
498.900,6.31327332E+2,
499.0500,6.41783936E+2,
499.200,6.84161743E+2,
499.3500,6.52850708E+2,
499.500,6.79882507E+2,
499.6500,6.27551086E+2,
499.800,6.78888916E+2,
499.9500,6.22039063E+2,
500.100,6.00479553E+2,
500.2500,5.70027649E+2,
500.400,5.99342346E+2,
500.5500,6.45339417E+2,
500.700,6.67000610E+2,
500.8500,6.19827576E+2,
501.00,5.99251465E+2,
501.1500,5.76408203E+2,
501.300,6.27028748E+2,
501.4500,6.32032959E+2,
501.600,5.85722717E+2,
501.7500,6.14144165E+2,
501.900,5.90085693E+2,
502.0500,6.05134155E+2,
502.200,6.01177124E+2,
502.3500,6.03933716E+2,
502.500,5.68564209E+2,
502.6500,5.72415771E+2,
502.800,5.86381775E+2,
502.9500,5.47528137E+2,
503.100,6.23401794E+2,
503.2500,5.83411316E+2,
503.400,6.40293274E+2,
503.5500,5.42700134E+2,
503.700,5.66893738E+2,
503.8500,5.53829041E+2,
504.00,6.02958252E+2,
504.1500,5.58216553E+2,
504.300,5.34924255E+2,
504.4500,6.03469299E+2,
504.600,5.40433716E+2,
504.7500,5.86375366E+2,
504.900,6.21023376E+2,
505.0500,5.63520935E+2,
505.200,5.33263794E+2,
505.3500,5.73659485E+2,
505.500,5.73031738E+2,
505.6500,5.51835266E+2,
505.800,5.78627380E+2,
505.9500,5.63116821E+2,
506.100,5.88835815E+2,
506.2500,6.16902893E+2,
506.400,6.11735657E+2,
506.5500,5.73241943E+2,
506.700,6.03665527E+2,
506.8500,5.73145081E+2,
507.00,6.10531372E+2,
507.1500,6.00762024E+2,
507.300,6.00204651E+2,
507.4500,5.80002380E+2,
507.600,6.33775085E+2,
507.7500,6.26295227E+2,
507.900,6.52403076E+2,
508.0500,5.78816101E+2,
508.200,6.21213806E+2,
508.3500,5.83494324E+2,
508.500,6.59720886E+2,
508.6500,6.63888062E+2,
508.800,6.31918030E+2,
508.9500,6.25556458E+2,
509.100,5.87627319E+2,
509.2500,5.56632446E+2,
509.400,5.74737061E+2,
509.5500,5.67097839E+2,
509.700,5.66478577E+2,
509.8500,5.94030884E+2,
510.00,5.44077148E+2,
510.1500,5.39869690E+2,
510.300,5.78033936E+2,
510.4500,5.63240845E+2,
510.600,5.62571411E+2,
510.7500,5.65440002E+2,
510.900,5.28139893E+2,
511.0500,5.65276306E+2,
511.200,5.65789917E+2,
511.3500,5.35499084E+2,
511.500,4.99222565E+2,
511.6500,5.12727173E+2,
511.800,4.97743835E+2,
511.9500,4.73220123E+2,
512.100,5.12936768E+2,
512.2500,4.74116364E+2,
512.400,4.44759064E+2,
512.5500,4.92922333E+2,
512.700,4.49187622E+2,
512.8500,4.75918823E+2,
513.00,4.85942444E+2,
513.1500,5.05603363E+2,
513.300,5.24102051E+2,
513.4500,5.24628540E+2,
513.600,5.03522400E+2,
513.7500,4.41473145E+2,
513.900,4.31075439E+2,
514.0500,4.41152344E+2,
514.200,4.92286255E+2,
514.3500,4.95210327E+2,
514.500,4.61866577E+2,
514.6500,4.17559448E+2,
514.800,4.36160156E+2,
514.9500,4.26903381E+2,
515.100,4.62544434E+2,
515.2500,4.43569733E+2,
515.400,4.06307495E+2,
515.5500,4.94392578E+2,
515.700,3.98593597E+2,
515.8500,4.29497070E+2,
516.00,4.23819611E+2,
516.1500,4.74372894E+2,
516.300,4.82191193E+2,
516.4500,4.45921509E+2,
516.600,4.34102753E+2,
516.7500,3.92799377E+2,
516.900,3.79672668E+2,
517.0500,4.52619171E+2,
517.200,4.48158264E+2,
517.3500,3.80830475E+2,
517.500,4.18230042E+2,
517.6500,4.02600281E+2,
517.800,4.42566803E+2,
517.9500,4.19501953E+2,
518.100,4.76914246E+2,
518.2500,4.29046600E+2,
518.400,4.22040955E+2,
518.5500,4.22474365E+2,
518.700,4.31614197E+2,
518.8500,4.28319458E+2,
519.00,4.20031189E+2,
519.1500,4.04257141E+2,
519.300,4.29665588E+2,
519.4500,4.20116547E+2,
519.600,3.96777039E+2,
519.7500,4.08470520E+2,
519.900,4.07643921E+2,
520.0500,4.03052612E+2,
520.200,3.26814056E+2,
520.3500,4.13992279E+2,
520.500,4.23256561E+2,
520.6500,4.27494690E+2,
520.800,4.12803955E+2,
520.9500,4.04399078E+2,
521.100,4.45309204E+2,
521.2500,4.53375641E+2,
521.400,3.68912201E+2,
521.5500,4.11176361E+2,
521.700,3.79845184E+2,
521.8500,4.06945251E+2,
522.00,4.31554352E+2,
522.1500,4.09062653E+2,
522.300,3.90349487E+2,
522.4500,3.88197174E+2,
522.600,4.35891113E+2,
522.7500,3.65960022E+2,
522.900,4.34220245E+2,
523.0500,3.96203552E+2,
523.200,3.87643341E+2,
523.3500,4.03477020E+2,
523.500,4.16770660E+2,
523.6500,3.85021484E+2,
523.800,4.17656006E+2,
523.9500,4.23259491E+2,
524.100,4.03042694E+2,
524.2500,4.20286743E+2,
524.400,4.78992279E+2,
524.5500,3.99153900E+2,
524.700,4.02173401E+2,
524.8500,3.75326965E+2,
525.00,4.48529022E+2,
525.1500,4.00835632E+2,
525.300,4.05152557E+2,
525.4500,4.53815247E+2,
525.600,4.24251434E+2,
525.7500,4.48201599E+2,
525.900,4.14645111E+2,
526.0500,4.17686646E+2,
526.200,3.93219666E+2,
526.3500,4.53986023E+2,
526.500,4.25562164E+2,
526.6500,4.40466797E+2,
526.800,4.05385132E+2,
526.9500,4.33471802E+2,
527.100,4.51096588E+2,
527.2500,3.86905365E+2,
527.400,4.58731934E+2,
527.5500,4.51309570E+2,
527.700,4.65068665E+2,
527.8500,3.84676849E+2,
528.00,4.67442261E+2,
528.1500,4.26771332E+2,
528.300,3.89996704E+2,
528.4500,4.73068390E+2,
528.600,4.18914764E+2,
528.7500,4.23404022E+2,
528.900,4.74703491E+2,
529.0500,4.51145996E+2,
529.200,4.32887451E+2,
529.3500,5.40705750E+2,
529.500,4.31165100E+2,
529.6500,4.62571075E+2,
529.800,4.84621002E+2,
529.9500,4.63593262E+2,
530.100,4.53304779E+2,
530.2500,5.03766205E+2,
530.400,4.74564362E+2,
530.5500,4.46650818E+2,
530.700,4.68808807E+2,
530.8500,4.39469177E+2,
531.00,4.65736877E+2,
531.1500,4.93427856E+2,
531.300,4.78992432E+2,
531.4500,4.68611176E+2,
531.600,4.78660706E+2,
531.7500,4.72348450E+2,
531.900,4.34588257E+2,
532.0500,4.84311432E+2,
532.200,5.05397430E+2,
532.3500,4.37402069E+2,
532.500,4.83187439E+2,
532.6500,4.45245331E+2,
532.800,5.22778625E+2,
532.9500,5.02696777E+2,
533.100,4.50870636E+2,
533.2500,4.34822174E+2,
533.400,3.86950012E+2,
533.5500,4.64868622E+2,
533.700,4.91713898E+2,
533.8500,4.56217163E+2,
534.00,4.74780243E+2,
534.1500,5.22577087E+2,
534.300,4.74472839E+2,
534.4500,4.54117401E+2,
