Labels,32C_60_300K,
Type,Emission Scan,
Comment,,
Start,465.00,
Stop,750.00,
Step,0.100,
Fixed/Offset,450.00,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xe,
Temp,28.150,
Scan Polariser,None,
Scan Slit,0.1980,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,2.5020,
Detector,Red PMT,

465.00,1.59788074E+3,
465.100,1.53827930E+3,
465.200,1.57315100E+3,
465.300,1.52524792E+3,
465.400,1.56111145E+3,
465.500,1.53841089E+3,
465.600,1.50951025E+3,
465.700,1.53382361E+3,
465.800,1.60908850E+3,
465.900,1.49705469E+3,
466.00,1.57116260E+3,
466.100,1.55202502E+3,
466.200,1.60029932E+3,
466.300,1.65366528E+3,
466.400,1.63245081E+3,
466.500,1.68982996E+3,
466.600,1.74710730E+3,
466.700,1.75373462E+3,
466.800,1.91083154E+3,
466.900,1.90186121E+3,
467.00,2.02459424E+3,
467.100,2.21722705E+3,
467.200,2.30992627E+3,
467.300,2.22288745E+3,
467.400,2.24571582E+3,
467.500,2.22240552E+3,
467.600,2.05478198E+3,
467.700,1.99995911E+3,
467.800,2.00758301E+3,
467.900,1.88344006E+3,
468.00,1.89319385E+3,
468.100,1.76749951E+3,
468.200,1.68478430E+3,
468.300,1.65922229E+3,
468.400,1.66728735E+3,
468.500,1.66619080E+3,
468.600,1.55734583E+3,
468.700,1.52788501E+3,
468.800,1.48628381E+3,
468.900,1.41937537E+3,
469.00,1.45597485E+3,
469.100,1.46231226E+3,
469.200,1.38559106E+3,
469.300,1.41322266E+3,
469.400,1.41452075E+3,
469.500,1.36930005E+3,
469.600,1.43329260E+3,
469.700,1.34164075E+3,
469.800,1.33086548E+3,
469.900,1.42506506E+3,
470.00,1.30632690E+3,
470.100,1.36631128E+3,
470.200,1.35367761E+3,
470.300,1.26548962E+3,
470.400,1.32643176E+3,
470.500,1.30175293E+3,
470.600,1.21973108E+3,
470.700,1.24843347E+3,
470.800,1.29622205E+3,
470.900,1.27562024E+3,
471.00,1.20579932E+3,
471.100,1.22658264E+3,
471.200,1.24534766E+3,
471.300,1.15365857E+3,
471.400,1.23567395E+3,
471.500,1.15407141E+3,
471.600,1.16882678E+3,
471.700,1.15448792E+3,
471.800,1.18427966E+3,
471.900,1.15992065E+3,
472.00,1.20673645E+3,
472.100,1.21257397E+3,
472.200,1.12021655E+3,
472.300,1.14109363E+3,
472.400,1.14293335E+3,
472.500,1.12774658E+3,
472.600,1.10755774E+3,
472.700,1.05833850E+3,
472.800,1.18232800E+3,
472.900,1.24322131E+3,
473.00,1.32411450E+3,
473.100,1.29899402E+3,
473.200,1.36694165E+3,
473.300,1.48591077E+3,
473.400,1.39374841E+3,
473.500,1.53971057E+3,
473.600,1.39954053E+3,
473.700,1.33641565E+3,
473.800,1.28030249E+3,
473.900,1.19219275E+3,
474.00,1.19210413E+3,
474.100,1.17809241E+3,
474.200,1.16008081E+3,
474.300,1.18007190E+3,
474.400,1.15306006E+3,
474.500,1.10104761E+3,
474.600,1.08903772E+3,
474.700,1.12002893E+3,
474.800,1.09201880E+3,
474.900,1.06600928E+3,
475.00,1.04400000E+3,
475.100,1.05605457E+3,
475.200,1.12511597E+3,
475.300,1.00415503E+3,
475.400,1.09022388E+3,
475.500,1.06727368E+3,
475.600,1.11334204E+3,
475.700,1.01036157E+3,
475.800,1.11245422E+3,
475.900,1.08949963E+3,
476.00,1.06654260E+3,
476.100,9.98600403E+2,
476.200,1.10976953E+3,
476.300,1.05182581E+3,
476.400,1.10396790E+3,
476.500,1.01998730E+3,
476.600,1.10116602E+3,
476.700,1.05621423E+3,
476.800,1.01125391E+3,
476.900,1.07543042E+3,
477.00,9.83396240E+2,
477.100,1.10973901E+3,
477.200,1.07083508E+3,
477.300,1.00587085E+3,
477.400,1.10521655E+3,
477.500,1.16149829E+3,
477.600,1.06845264E+3,
477.700,1.10068555E+3,
477.800,1.14896863E+3,
477.900,1.12005444E+3,
478.00,1.09614587E+3,
478.100,1.13651282E+3,
478.200,1.08358777E+3,
478.300,1.04468811E+3,
478.400,1.14930896E+3,
478.500,1.08530554E+3,
478.600,1.09558447E+3,
478.700,1.17115442E+3,
478.800,1.11615320E+3,
478.900,1.16764233E+3,
479.00,1.11965063E+3,
479.100,1.11896472E+3,
479.200,1.08911365E+3,
479.300,1.14173083E+3,
479.400,1.13199158E+3,
479.500,1.11016785E+3,
479.600,1.12658838E+3,
479.700,1.10575598E+3,
479.800,1.10102795E+3,
479.900,1.09327393E+3,
480.00,1.13590979E+3,
480.100,1.09289807E+3,
480.200,1.13457422E+3,
480.300,1.19140637E+3,
480.400,1.13726880E+3,
480.500,1.20624658E+3,
480.600,1.20660364E+3,
480.700,1.23625000E+3,
480.800,1.23762402E+3,
480.900,1.22788110E+3,
481.00,1.24239307E+3,
481.100,1.24577429E+3,
481.200,1.27343140E+3,
481.300,1.29199695E+3,
481.400,1.30551172E+3,
481.500,1.22185156E+3,
481.600,1.21813806E+3,
481.700,1.23974316E+3,
481.800,1.22488586E+3,
481.900,1.25460986E+3,
482.00,1.19919885E+3,
482.100,1.22085620E+3,
482.200,1.25063989E+3,
482.300,1.23884119E+3,
482.400,1.18136292E+3,
482.500,1.22740173E+3,
482.600,1.21355115E+3,
482.700,1.17937439E+3,
482.800,1.20715991E+3,
482.900,1.29493030E+3,
483.00,1.21804138E+3,
483.100,1.22458875E+3,
483.200,1.26166370E+3,
483.300,1.17865894E+3,
483.400,1.24832397E+3,
483.500,1.14488000E+3,
483.600,1.16159546E+3,
483.700,1.14162646E+3,
483.800,1.17670410E+3,
483.900,1.15060327E+3,
484.00,1.17958447E+3,
484.100,1.19027686E+3,
484.200,1.13153210E+3,
484.300,1.13505859E+3,
484.400,1.24488232E+3,
484.500,1.13904907E+3,
484.600,1.10370886E+3,
484.700,1.08573474E+3,
484.800,1.10050378E+3,
484.900,1.11528357E+3,
485.00,1.16798193E+3,
485.100,1.13673279E+3,
485.200,1.11878503E+3,
485.300,1.07619690E+3,
485.400,1.16084119E+3,
485.500,1.14287524E+3,
485.600,1.14646497E+3,
485.700,1.11100171E+3,
485.800,1.13205652E+3,
485.900,1.15724365E+3,
486.00,1.14128650E+3,
486.100,1.14283911E+3,
486.200,1.25151685E+3,
486.300,1.19437744E+3,
486.400,1.16708362E+3,
486.500,1.20990234E+3,
486.600,1.16401270E+3,
486.700,1.27913306E+3,
486.800,1.28280664E+3,
486.900,1.28028186E+3,
487.00,1.29636133E+3,
487.100,1.28033337E+3,
487.200,1.36568274E+3,
487.300,1.33517578E+3,
487.400,1.44753271E+3,
487.500,1.57655054E+3,
487.600,1.60411572E+3,
487.700,1.77372351E+3,
487.800,1.86671875E+3,
487.900,1.98572253E+3,
488.00,2.01555945E+3,
488.100,2.24159546E+3,
488.200,2.41066919E+3,
488.300,2.49570239E+3,
488.400,2.54649536E+3,
488.500,2.63371387E+3,
488.600,2.73035303E+3,
488.700,2.48369116E+3,
488.800,2.41692188E+3,
488.900,2.43756787E+3,
489.00,2.21448633E+3,
489.100,1.99346167E+3,
489.200,2.10271997E+3,
489.300,1.99305054E+3,
489.400,1.99075439E+3,
489.500,1.91643103E+3,
489.600,1.94542322E+3,
489.700,1.95981165E+3,
489.800,1.96271313E+3,
489.900,2.07853296E+3,
490.00,2.23314697E+3,
490.100,2.11394922E+3,
490.200,2.38412769E+3,
490.300,2.56029639E+3,
490.400,2.57732788E+3,
490.500,2.63736768E+3,
490.600,2.89681152E+3,
490.700,3.14286719E+3,
490.800,3.09719702E+3,
490.900,3.17546875E+3,
491.00,3.34843311E+3,
491.100,3.26090625E+3,
491.200,3.43639868E+3,
491.300,3.42147314E+3,
491.400,3.63622681E+3,
491.500,3.71626831E+3,
491.600,3.80272241E+3,
491.700,3.93042847E+3,
491.800,3.95477808E+3,
491.900,3.91469653E+3,
492.00,3.97605420E+3,
492.100,3.65245752E+3,
492.200,3.69045215E+3,
492.300,3.44363013E+3,
492.400,3.28870947E+3,
492.500,3.12089307E+3,
492.600,3.22972192E+3,
492.700,3.05955713E+3,
492.800,3.00175464E+3,
492.900,2.93219873E+3,
493.00,3.01669312E+3,
493.100,2.90979175E+3,
493.200,2.97196289E+3,
493.300,2.87130469E+3,
493.400,2.81314551E+3,
493.500,2.88707227E+3,
493.600,2.75314600E+3,
493.700,2.71295850E+3,
493.800,2.65991602E+3,
493.900,2.67195972E+3,
494.00,2.63806689E+3,
494.100,2.56243188E+3,
494.200,2.54875073E+3,
494.300,2.63028955E+3,
494.400,2.60805566E+3,
494.500,2.57401318E+3,
494.600,2.63531396E+3,
494.700,2.67737207E+3,
494.800,2.72375830E+3,
494.900,2.73262183E+3,
495.00,2.68887231E+3,
495.100,2.73110010E+3,
495.200,2.72821997E+3,
495.300,2.78340894E+3,
495.400,2.86447705E+3,
495.500,2.76044653E+3,
495.600,2.92882910E+3,
495.700,2.83010425E+3,
495.800,2.74960449E+3,
495.900,2.85889160E+3,
496.00,2.80098315E+3,
496.100,2.68918384E+3,
496.200,2.66262061E+3,
496.300,2.82199170E+3,
496.400,2.65374390E+3,
496.500,2.51344482E+3,
496.600,2.58526245E+3,
496.700,2.50652661E+3,
496.800,2.55455762E+3,
496.900,2.52669775E+3,
497.00,2.50748633E+3,
497.100,2.47968262E+3,
497.200,2.52683081E+3,
497.300,2.43592236E+3,
497.400,2.37319189E+3,
497.500,2.45083447E+3,
497.600,2.33246777E+3,
497.700,2.41235034E+3,
497.800,2.40506470E+3,
497.900,2.39667603E+3,
498.00,2.42431006E+3,
498.100,2.28373218E+3,
498.200,2.39445215E+3,
498.300,2.34885620E+3,
498.400,2.40391235E+3,
498.500,2.39769165E+3,
498.600,2.36844385E+3,
498.700,2.47514136E+3,
498.800,2.29885645E+3,
498.900,2.28156201E+3,
499.00,2.34114600E+3,
499.100,2.23922632E+3,
499.200,2.26147339E+3,
499.300,2.24522095E+3,
499.400,2.20361743E+3,
499.500,2.14983911E+3,
499.600,2.13899316E+3,
499.700,2.09613672E+3,
499.800,1.98257642E+3,
499.900,1.95503284E+3,
500.00,1.92634814E+3,
500.100,2.07126733E+3,
500.200,2.01275781E+3,
500.300,1.79916821E+3,
500.400,1.94869348E+3,
500.500,1.96869861E+3,
500.600,1.85784338E+3,
500.700,1.86227454E+3,
500.800,1.77897949E+3,
500.900,1.87780884E+3,
501.00,1.83777869E+3,
501.100,1.77210583E+3,
501.200,1.83992346E+3,
501.300,1.89556470E+3,
501.400,1.77408301E+3,
501.500,1.78403003E+3,
501.600,1.75493677E+3,
501.700,1.80059998E+3,
501.800,1.68658887E+3,
501.900,1.75908118E+3,
502.00,1.74219617E+3,
502.100,1.65145020E+3,
502.200,1.70389490E+3,
502.300,1.70262915E+3,
502.400,1.61393774E+3,
502.500,1.67653552E+3,
502.600,1.62475134E+3,
502.700,1.66608972E+3,
502.800,1.62097485E+3,
502.900,1.58704688E+3,
503.00,1.68353210E+3,
503.100,1.61589343E+3,
503.200,1.68103247E+3,
503.300,1.66512988E+3,
503.400,1.62553333E+3,
503.500,1.58588708E+3,
503.600,1.62180811E+3,
503.700,1.63631274E+3,
503.800,1.69150891E+3,
503.900,1.60544250E+3,
504.00,1.60298657E+3,
504.100,1.64471118E+3,
504.200,1.73405432E+3,
504.300,1.78043652E+3,
504.400,1.82120190E+3,
504.500,1.81776111E+3,
504.600,1.85178015E+3,
504.700,1.85061951E+3,
504.800,1.91879395E+3,
504.900,1.85738306E+3,
505.00,1.90287585E+3,
505.100,2.00651038E+3,
505.200,2.00315759E+3,
505.300,2.00891809E+3,
505.400,2.06031494E+3,
505.500,2.05469531E+3,
505.600,2.07076660E+3,
505.700,2.20228223E+3,
505.800,2.09723828E+3,
505.900,2.22548535E+3,
506.00,2.33441797E+3,
506.100,2.26827808E+3,
506.200,2.52416406E+3,
506.300,2.54292969E+3,
506.400,2.74535010E+3,
506.500,2.70684619E+3,
506.600,2.92454688E+3,
506.700,3.01027881E+3,
506.800,3.09725977E+3,
506.900,3.30982837E+3,
507.00,3.34064355E+3,
507.100,3.49041138E+3,
507.200,3.43851367E+3,
507.300,3.48811255E+3,
507.400,3.51813672E+3,
507.500,3.30432861E+3,
507.600,3.18044067E+3,
507.700,3.08415991E+3,
507.800,3.04912134E+3,
507.900,2.82283105E+3,
508.00,2.75278027E+3,
508.100,2.59454492E+3,
508.200,2.54175146E+3,
508.300,2.41451514E+3,
508.400,2.38825928E+3,
508.500,2.39105200E+3,
508.600,2.29254736E+3,
508.700,2.10069604E+3,
508.800,2.12776831E+3,
508.900,2.11520703E+3,
509.00,1.93801099E+3,
509.100,1.95797876E+3,
509.200,1.86925134E+3,
509.300,1.86462695E+3,
509.400,1.82370740E+3,
509.500,1.83544019E+3,
509.600,1.91164856E+3,
509.700,1.77801550E+3,
509.800,1.79090430E+3,
509.900,1.91302246E+3,
510.00,1.93423535E+3,
510.100,2.00949194E+3,
510.200,2.01424414E+3,
510.300,2.01311206E+3,
510.400,1.96839063E+3,
510.500,1.90711035E+3,
510.600,2.02738000E+3,
510.700,1.97549548E+3,
510.800,1.92236438E+3,
510.900,1.93769446E+3,
511.00,1.74851514E+3,
511.100,1.64547668E+3,
511.200,1.71630835E+3,
511.300,1.60719739E+3,
511.400,1.49202710E+3,
511.500,1.54272815E+3,
511.600,1.45466553E+3,
511.700,1.42110706E+3,
511.800,1.46234521E+3,
511.900,1.40021948E+3,
512.00,1.34277454E+3,
512.100,1.25675452E+3,
512.200,1.23731213E+3,
512.300,1.23809937E+3,
512.400,1.29492859E+3,
512.500,1.25279614E+3,
512.600,1.21299585E+3,
512.700,1.25557495E+3,
512.800,1.27668750E+3,
512.900,1.22246777E+3,
513.00,1.25794458E+3,
513.100,1.22166272E+3,
513.200,1.13499329E+3,
513.300,1.26408142E+3,
513.400,1.17011914E+3,
513.500,1.21653552E+3,
513.600,1.12000684E+3,
513.700,1.15442383E+3,
513.800,1.11668372E+3,
513.900,1.11983276E+3,
514.00,1.14226184E+3,
514.100,1.07673547E+3,
514.200,1.12936255E+3,
514.300,1.15911829E+3,
514.400,1.09587927E+3,
514.500,1.12806677E+3,
514.600,1.16513623E+3,
514.700,1.10176465E+3,
514.800,1.11826624E+3,
514.900,1.10690442E+3,
515.00,1.04578296E+3,
515.100,1.19945898E+3,
515.200,1.10794263E+3,
515.300,1.10504333E+3,
515.400,1.13376819E+3,
515.500,1.09922839E+3,
515.600,1.08047595E+3,
515.700,1.16408826E+3,
515.800,1.10875757E+3,
515.900,1.15832068E+3,
516.00,1.09802258E+3,
516.100,1.07309216E+3,
516.200,1.12884680E+3,
516.300,1.12348096E+3,
516.400,1.13525232E+3,
516.500,1.12497778E+3,
516.600,1.10242480E+3,
516.700,1.09824756E+3,
516.800,1.08423840E+3,
516.900,1.06160901E+3,
517.00,1.16189929E+3,
517.100,1.13439514E+3,
517.200,1.05514185E+3,
517.300,1.22341797E+3,
517.400,1.00849658E+3,
517.500,1.03015369E+3,
517.600,1.11480042E+3,
517.700,1.10196545E+3,
517.800,1.13855872E+3,
517.900,1.06015466E+3,
518.00,1.08191064E+3,
518.100,1.08389600E+3,
518.200,1.11439392E+3,
518.300,1.15733496E+3,
518.400,1.10475427E+3,
518.500,1.02849780E+3,
518.600,1.08140649E+3,
518.700,1.12692358E+3,
518.800,1.04056226E+3,
518.900,1.07988196E+3,
519.00,1.20400635E+3,
519.100,1.12628076E+3,
519.200,1.06342175E+3,
519.300,1.12412512E+3,
519.400,1.16741394E+3,
519.500,1.04565686E+3,
519.600,1.10396643E+3,
519.700,1.12979053E+3,
519.800,1.09297729E+3,
519.900,1.10628284E+3,
520.00,1.12713538E+3,
520.100,1.07645154E+3,
520.200,1.08979919E+3,
520.300,1.17989404E+3,
520.400,1.22228369E+3,
520.500,1.21056409E+3,
520.600,1.10175952E+3,
520.700,1.17066931E+3,
520.800,1.08818652E+3,
520.900,1.09906885E+3,
521.00,1.20730713E+3,
521.100,1.16767151E+3,
521.200,1.12797913E+3,
521.300,1.11483203E+3,
521.400,1.11434302E+3,
521.500,1.10623840E+3,
521.600,1.09304272E+3,
521.700,1.14588745E+3,
521.800,1.10472900E+3,
521.900,1.10294910E+3,
522.00,1.10116370E+3,
522.100,1.09937500E+3,
522.200,1.17789380E+3,
522.300,1.11109277E+3,
522.400,1.07866565E+3,
522.500,1.06152002E+3,
522.600,1.10187134E+3,
522.700,1.08855261E+3,
522.800,1.08161292E+3,
522.900,1.06185425E+3,
523.00,1.09718103E+3,
523.100,1.13259802E+3,
523.200,1.18731812E+3,
523.300,1.12265466E+3,
