Labels,32C_13_250K,
Type,Emission Scan,
Comment,,
Start,252.00,
Stop,750.00,
Step,0.150,
Fixed/Offset,248.400,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xe,
Temp,27.050,
Scan Polariser,None,
Scan Slit,0.2520,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,2.9970,
Detector,Red PMT,

252.00,4.05549609E+4,
252.1500,2.11237480E+4,
252.300,1.44760918E+4,
252.4500,1.72332656E+4,
252.600,1.91072520E+4,
252.7500,1.39209297E+4,
252.900,1.63914844E+4,
253.0500,1.68226055E+4,
253.200,1.82190859E+4,
253.3500,1.46362793E+4,
253.500,1.35943711E+4,
253.6500,1.53723555E+4,
253.800,1.74084219E+4,
253.9500,1.66019219E+4,
254.100,1.53404463E+4,
254.2500,1.82152422E+4,
254.400,1.62219561E+4,
254.5500,1.53043633E+4,
254.700,1.42030020E+4,
254.8500,1.72589434E+4,
255.00,1.62290361E+4,
255.1500,1.87181855E+4,
255.300,1.66049160E+4,
255.4500,1.76965020E+4,
255.600,1.96500527E+4,
255.7500,1.92018184E+4,
255.900,1.88293672E+4,
256.0500,1.98048711E+4,
256.200,2.07905352E+4,
256.3500,2.26286426E+4,
256.500,2.27199824E+4,
256.6500,2.01207266E+4,
256.800,2.06410684E+4,
256.9500,2.45202363E+4,
257.100,2.23234316E+4,
257.2500,2.45808750E+4,
257.400,2.75543457E+4,
257.5500,2.73727988E+4,
257.700,2.83690508E+4,
257.8500,2.97349453E+4,
258.00,2.88320117E+4,
258.1500,3.29983945E+4,
258.300,3.17150801E+4,
258.4500,3.17903359E+4,
258.600,3.62278945E+4,
258.7500,3.69161172E+4,
258.900,4.02407852E+4,
259.0500,3.94655469E+4,
259.200,4.12827188E+4,
259.3500,4.45958906E+4,
259.500,4.41165703E+4,
259.6500,4.36489414E+4,
259.800,4.80192656E+4,
259.9500,5.00271992E+4,
260.100,5.30090977E+4,
260.2500,5.40415117E+4,
260.400,5.81612500E+4,
260.5500,5.90508555E+4,
260.700,5.81309414E+4,
260.8500,5.89542578E+4,
261.00,6.32960352E+4,
261.1500,6.03196250E+4,
261.300,6.71166250E+4,
261.4500,6.92642734E+4,
261.600,7.32750156E+4,
261.7500,7.19332188E+4,
261.900,7.80803047E+4,
262.0500,7.88798828E+4,
262.200,7.92047422E+4,
262.3500,8.20059609E+4,
262.500,8.46345469E+4,
262.6500,8.28535313E+4,
262.800,8.62798125E+4,
262.9500,8.76565000E+4,
263.100,8.99384063E+4,
263.2500,8.74532188E+4,
263.400,9.37136875E+4,
263.5500,9.11463672E+4,
263.700,9.81962578E+4,
263.8500,1.01693836E+5,
264.00,1.05845711E+5,
264.1500,1.01804258E+5,
264.300,1.07189555E+5,
264.4500,1.06825445E+5,
264.600,1.10522875E+5,
264.7500,1.10093664E+5,
264.900,1.11319539E+5,
265.0500,1.11045406E+5,
265.200,1.10783375E+5,
265.3500,1.11578438E+5,
265.500,1.11791711E+5,
265.6500,1.17461055E+5,
265.800,1.17000055E+5,
265.9500,1.16765633E+5,
266.100,1.17252039E+5,
266.2500,1.17706039E+5,
266.400,1.20487727E+5,
266.5500,1.23421102E+5,
266.700,1.26149578E+5,
266.8500,1.25041820E+5,
267.00,1.31476313E+5,
267.1500,1.25756938E+5,
267.300,1.25993047E+5,
267.4500,1.31588234E+5,
267.600,1.27452594E+5,
267.7500,1.28635711E+5,
267.900,1.30289570E+5,
268.0500,1.34463047E+5,
268.200,1.30130313E+5,
268.3500,1.30397828E+5,
268.500,1.31239734E+5,
268.6500,1.33032656E+5,
268.800,1.31145016E+5,
268.9500,1.32815922E+5,
269.100,1.32796422E+5,
269.2500,1.34711563E+5,
269.400,1.33369531E+5,
269.5500,1.36216531E+5,
269.700,1.31751141E+5,
269.8500,1.32726734E+5,
270.00,1.30782219E+5,
270.1500,1.34199422E+5,
270.300,1.34311063E+5,
270.4500,1.32872188E+5,
270.600,1.37505563E+5,
270.7500,1.33549109E+5,
270.900,1.35080594E+5,
271.0500,1.35602047E+5,
271.200,1.35789469E+5,
271.3500,1.37087422E+5,
271.500,1.35564531E+5,
271.6500,1.36627016E+5,
271.800,1.36387734E+5,
271.9500,1.32315344E+5,
272.100,1.35872500E+5,
272.2500,1.37686406E+5,
272.400,1.34247438E+5,
272.5500,1.30741320E+5,
272.700,1.32078484E+5,
272.8500,1.33227813E+5,
273.00,1.33411906E+5,
273.1500,1.32522906E+5,
273.300,1.31692516E+5,
273.4500,1.31967281E+5,
273.600,1.31525313E+5,
273.7500,1.33087469E+5,
273.900,1.33954297E+5,
274.0500,1.33262172E+5,
274.200,1.33700047E+5,
274.3500,1.31403906E+5,
274.500,1.29426719E+5,
274.6500,1.32225938E+5,
274.800,1.31610156E+5,
274.9500,1.30751219E+5,
275.100,1.32049438E+5,
275.2500,1.35863672E+5,
275.400,1.33782891E+5,
275.5500,1.32199797E+5,
275.700,1.31031797E+5,
275.8500,1.30994867E+5,
276.00,1.30747477E+5,
276.1500,1.31580688E+5,
276.300,1.32696344E+5,
276.4500,1.31535766E+5,
276.600,1.30631750E+5,
276.7500,1.34667266E+5,
276.900,1.34259828E+5,
277.0500,1.34491859E+5,
277.200,1.32334375E+5,
277.3500,1.32897625E+5,
277.500,1.29465117E+5,
277.6500,1.31859484E+5,
277.800,1.35168578E+5,
277.9500,1.27946430E+5,
278.100,1.32153875E+5,
278.2500,1.33548063E+5,
278.400,1.33528406E+5,
278.5500,1.31884750E+5,
278.700,1.31907250E+5,
278.8500,1.32498797E+5,
279.00,1.33125844E+5,
279.1500,1.36848328E+5,
279.300,1.31895906E+5,
279.4500,1.29395586E+5,
279.600,1.32321875E+5,
279.7500,1.34770703E+5,
279.900,1.31942734E+5,
280.0500,1.31474313E+5,
280.200,1.34406078E+5,
280.3500,1.29403523E+5,
280.500,1.29478313E+5,
280.6500,1.27640148E+5,
280.800,1.30086453E+5,
280.9500,1.28880242E+5,
281.100,1.26724523E+5,
281.2500,1.28265391E+5,
281.400,1.29285008E+5,
281.5500,1.27131609E+5,
281.700,1.27773383E+5,
281.8500,1.26871969E+5,
282.00,1.26383789E+5,
282.1500,1.25732922E+5,
282.300,1.24648516E+5,
282.4500,1.21695867E+5,
282.600,1.23736672E+5,
282.7500,1.24013625E+5,
282.900,1.21106156E+5,
283.0500,1.19862000E+5,
283.200,1.19633469E+5,
283.3500,1.17668203E+5,
283.500,1.17414898E+5,
283.6500,1.17124359E+5,
283.800,1.18634422E+5,
283.9500,1.16073164E+5,
284.100,1.18331328E+5,
284.2500,1.15273320E+5,
284.400,1.16021578E+5,
284.5500,1.14177859E+5,
284.700,1.14477031E+5,
284.8500,1.13292992E+5,
285.00,1.16476438E+5,
285.1500,1.17023805E+5,
285.300,1.14989281E+5,
285.4500,1.14839219E+5,
285.600,1.14608172E+5,
285.7500,1.10555156E+5,
285.900,1.08068180E+5,
286.0500,1.06569609E+5,
286.200,1.06585719E+5,
286.3500,1.02427750E+5,
286.500,1.03830391E+5,
286.6500,1.04436805E+5,
286.800,1.02454570E+5,
286.9500,1.04853547E+5,
287.100,9.98478984E+4,
287.2500,9.85859922E+4,
287.400,1.01484109E+5,
287.5500,9.70414922E+4,
287.700,1.00791172E+5,
287.8500,9.76048906E+4,
288.00,9.64645156E+4,
288.1500,9.80679922E+4,
288.300,9.50080078E+4,
288.4500,9.26090156E+4,
288.600,9.10596797E+4,
288.7500,9.11313906E+4,
288.900,9.24850000E+4,
289.0500,8.90181484E+4,
289.200,8.89533438E+4,
289.3500,8.73383672E+4,
289.500,8.90028906E+4,
289.6500,8.51225469E+4,
289.800,8.81657266E+4,
289.9500,8.79219219E+4,
290.100,8.62752500E+4,
290.2500,8.53066641E+4,
290.400,8.52775078E+4,
290.5500,8.20691172E+4,
290.700,8.12922266E+4,
290.8500,8.24605156E+4,
291.00,8.21387344E+4,
291.1500,8.02876172E+4,
291.300,8.05391563E+4,
291.4500,7.88621250E+4,
291.600,7.82446172E+4,
291.7500,7.66797500E+4,
291.900,7.46753281E+4,
292.0500,7.50088672E+4,
292.200,7.23887656E+4,
292.3500,7.40530078E+4,
292.500,7.08958516E+4,
292.6500,7.44822656E+4,
292.800,7.27906719E+4,
292.9500,7.07006719E+4,
293.100,7.16720078E+4,
293.2500,6.99150000E+4,
293.400,7.07533906E+4,
293.5500,7.08574766E+4,
293.700,7.01617891E+4,
293.8500,6.99539531E+4,
294.00,6.98764141E+4,
294.1500,6.91566953E+4,
294.300,6.99043281E+4,
294.4500,6.97887109E+4,
294.600,6.66034453E+4,
294.7500,6.75647031E+4,
294.900,6.63957422E+4,
295.0500,6.51862813E+4,
295.200,6.54715039E+4,
295.3500,6.52043867E+4,
295.500,6.47019297E+4,
295.6500,6.42776836E+4,
295.800,6.22346680E+4,
295.9500,6.19109141E+4,
296.100,6.18925781E+4,
296.2500,6.27533945E+4,
296.400,6.25299922E+4,
296.5500,6.19356680E+4,
296.700,6.19296602E+4,
296.8500,6.11596641E+4,
297.00,6.21867266E+4,
297.1500,6.06386523E+4,
297.300,6.00846445E+4,
297.4500,5.97769844E+4,
297.600,6.16962773E+4,
297.7500,6.03880938E+4,
297.900,5.83770977E+4,
298.0500,6.06762617E+4,
298.200,5.94383750E+4,
298.3500,5.82024727E+4,
298.500,5.83143320E+4,
298.6500,6.00158555E+4,
298.800,5.88849336E+4,
298.9500,6.06310586E+4,
299.100,6.06057461E+4,
299.2500,6.12121641E+4,
299.400,6.11299258E+4,
299.5500,6.24909922E+4,
299.700,6.15358711E+4,
299.8500,6.13606836E+4,
300.00,6.10583477E+4,
300.1500,6.11733945E+4,
300.300,6.26300664E+4,
300.4500,6.18513008E+4,
300.600,6.08945234E+4,
300.7500,6.36766250E+4,
300.900,6.21550547E+4,
301.0500,6.18158711E+4,
301.200,6.22022891E+4,
301.3500,6.17687852E+4,
301.500,6.13603750E+4,
301.6500,6.16700234E+4,
301.800,6.13500664E+4,
301.9500,6.09970273E+4,
302.100,6.29400898E+4,
302.2500,6.07302227E+4,
302.400,6.25999570E+4,
302.5500,6.15919453E+4,
302.700,6.17390820E+4,
302.8500,6.15476250E+4,
303.00,6.13027031E+4,
303.1500,6.13271133E+4,
303.300,6.09312539E+4,
303.4500,6.03906719E+4,
303.600,6.20100273E+4,
303.7500,6.13749492E+4,
303.900,6.15868438E+4,
304.0500,6.00474492E+4,
304.200,6.26081914E+4,
304.3500,6.16796523E+4,
304.500,6.17977305E+4,
304.6500,6.19009297E+4,
304.800,6.11744023E+4,
304.9500,6.12717656E+4,
305.100,6.29240313E+4,
305.2500,6.16015742E+4,
305.400,6.38311289E+4,
305.5500,6.24409883E+4,
305.700,6.24890195E+4,
305.8500,6.17249961E+4,
306.00,6.18610430E+4,
306.1500,6.31624141E+4,
306.300,6.30536992E+4,
306.4500,6.21627813E+4,
306.600,6.37483633E+4,
306.7500,6.28495391E+4,
306.900,6.11823984E+4,
307.0500,6.12544414E+4,
307.200,6.25716680E+4,
307.3500,6.28924141E+4,
307.500,6.14294492E+4,
307.6500,6.11861250E+4,
307.800,6.18950195E+4,
307.9500,6.27286094E+4,
308.100,6.08325156E+4,
308.2500,6.13351250E+4,
308.400,6.22978594E+4,
308.5500,6.20461328E+4,
308.700,6.06033828E+4,
308.8500,6.20794375E+4,
309.00,6.18914336E+4,
309.1500,6.14466992E+4,
309.300,6.06029492E+4,
309.4500,6.26918047E+4,
309.600,6.10731406E+4,
309.7500,6.18226836E+4,
309.900,6.05577695E+4,
310.0500,6.09527500E+4,
310.200,6.10783945E+4,
310.3500,6.07970820E+4,
310.500,6.09155352E+4,
310.6500,5.98758672E+4,
310.800,6.14462852E+4,
310.9500,6.02658516E+4,
311.100,5.99353711E+4,
311.2500,6.01286484E+4,
311.400,6.04432227E+4,
311.5500,5.98915781E+4,
311.700,5.99267813E+4,
311.8500,5.89840742E+4,
312.00,5.96852539E+4,
312.1500,5.97684414E+4,
312.300,6.00410156E+4,
312.4500,6.09553633E+4,
312.600,6.01387891E+4,
312.7500,5.89667422E+4,
312.900,6.01482266E+4,
313.0500,5.88508320E+4,
313.200,5.89214023E+4,
313.3500,5.86009258E+4,
313.500,5.95928984E+4,
313.6500,6.02618711E+4,
313.800,5.90568867E+4,
313.9500,5.95437461E+4,
314.100,5.88885391E+4,
314.2500,5.82752930E+4,
314.400,5.80499648E+4,
314.5500,5.69997500E+4,
314.700,5.70242383E+4,
314.8500,5.66873867E+4,
315.00,5.72436719E+4,
315.1500,5.71692773E+4,
315.300,5.76043359E+4,
315.4500,5.71587617E+4,
315.600,5.81183281E+4,
315.7500,5.78013203E+4,
315.900,5.67192109E+4,
316.0500,5.66527891E+4,
316.200,5.62619258E+4,
316.3500,5.68218555E+4,
316.500,5.59910039E+4,
316.6500,5.66366680E+4,
316.800,5.54892578E+4,
316.9500,5.53871172E+4,
317.100,5.49467188E+4,
317.2500,5.51277461E+4,
317.400,5.43277734E+4,
317.5500,5.40821484E+4,
317.700,5.35439023E+4,
317.8500,5.33888242E+4,
318.00,5.32908867E+4,
318.1500,5.34212344E+4,
318.300,5.28707656E+4,
318.4500,5.25734336E+4,
318.600,5.30993359E+4,
318.7500,5.38661641E+4,
318.900,5.20960703E+4,
319.0500,5.13148594E+4,
319.200,5.16348984E+4,
319.3500,5.13846406E+4,
319.500,5.02096211E+4,
319.6500,4.97955000E+4,
319.800,5.03753320E+4,
319.9500,4.98030313E+4,
320.100,5.08593359E+4,
320.2500,4.97608711E+4,
320.400,4.93330938E+4,
320.5500,4.96119727E+4,
320.700,4.92564531E+4,
320.8500,4.84037813E+4,
321.00,4.94711406E+4,
321.1500,4.83980547E+4,
321.300,4.85693359E+4,
321.4500,4.75238672E+4,
321.600,4.78504258E+4,
321.7500,4.76961523E+4,
321.900,4.61908164E+4,
322.0500,4.61765820E+4,
322.200,4.81918789E+4,
322.3500,4.74338555E+4,
322.500,4.68475156E+4,
322.6500,4.66593750E+4,
322.800,4.62884688E+4,
322.9500,4.66665977E+4,
323.100,4.60611992E+4,
323.2500,4.66783750E+4,
323.400,4.50855625E+4,
323.5500,4.48429883E+4,
323.700,4.42398164E+4,
323.8500,4.45406680E+4,
324.00,4.41595039E+4,
324.1500,4.29902813E+4,
324.300,4.33088359E+4,
324.4500,4.28219844E+4,
324.600,4.35416172E+4,
324.7500,4.36548359E+4,
324.900,4.31389492E+4,
325.0500,4.34686523E+4,
325.200,4.22184297E+4,
325.3500,4.26273203E+4,
325.500,4.20296406E+4,
325.6500,4.16973242E+4,
325.800,4.18224531E+4,
325.9500,4.11236211E+4,
326.100,4.14831602E+4,
326.2500,4.09739805E+4,
326.400,3.93928164E+4,
326.5500,3.98411563E+4,
326.700,3.92404961E+4,
326.8500,4.03980156E+4,
327.00,3.87187227E+4,
327.1500,3.93698516E+4,
327.300,3.89020078E+4,
327.4500,3.86363086E+4,
327.600,3.94051523E+4,
327.7500,3.77747852E+4,
327.900,3.76968594E+4,
328.0500,3.66263438E+4,
328.200,3.76611641E+4,
328.3500,3.71366133E+4,
328.500,3.71520195E+4,
328.6500,3.68054375E+4,
328.800,3.65183555E+4,
328.9500,3.55079414E+4,
329.100,3.64259805E+4,
329.2500,3.56923398E+4,
329.400,3.51710938E+4,
329.5500,3.40699297E+4,
329.700,3.44943164E+4,
329.8500,3.38011875E+4,
330.00,3.34121914E+4,
330.1500,3.41887969E+4,
330.300,3.29753047E+4,
330.4500,3.22768906E+4,
330.600,3.17234063E+4,
330.7500,3.13248125E+4,
330.900,3.19411211E+4,
331.0500,3.19315449E+4,
331.200,3.18358594E+4,
331.3500,3.13049082E+4,
331.500,3.04997578E+4,
331.6500,3.05404238E+4,
331.800,3.02143594E+4,
331.9500,3.01143281E+4,
332.100,2.98805508E+4,
332.2500,3.00784941E+4,
332.400,2.89451836E+4,
332.5500,2.85878770E+4,
332.700,2.85072969E+4,
332.8500,2.88380254E+4,
333.00,2.81864883E+4,
333.1500,2.83857090E+4,
333.300,2.76063320E+4,
333.4500,2.67706035E+4,
333.600,2.73336152E+4,
333.7500,2.75013164E+4,
333.900,2.65249414E+4,
334.0500,2.61844434E+4,
334.200,2.69710078E+4,
334.3500,2.60895117E+4,
334.500,2.56521230E+4,
334.6500,2.60903105E+4,
334.800,2.54836680E+4,
334.9500,2.48483145E+4,
335.100,2.52766914E+4,
335.2500,2.38792480E+4,
335.400,2.39324141E+4,
335.5500,2.43876836E+4,
335.700,2.40209824E+4,
335.8500,2.28295352E+4,
336.00,2.25874453E+4,
336.1500,2.20343535E+4,
336.300,2.23416777E+4,
336.4500,2.28555762E+4,
