Labels,32C_8_75K,
Type,Emission Scan,
Comment,,
Start,252.00,
Stop,750.00,
Step,0.150,
Fixed/Offset,248.400,
Xaxis,Wavelength,
Yaxis,Counts,
Scan Corr. by File,True,
Corr. by Ref. Det.,False,
Fixed/Offset Corr. by File,False,
Repeats,1,
Dwell Time,0.20,
Lamp,Xe,
Temp,28.250,
Scan Polariser,None,
Scan Slit,0.2520,
Fixed/Offset Polariser,None,
Fixed/Offset Slit,2.9970,
Detector,Red PMT,

252.00,4.48089766E+4,
252.1500,2.28918164E+4,
252.300,2.22638613E+4,
252.4500,1.87671172E+4,
252.600,2.05291875E+4,
252.7500,2.05749590E+4,
252.900,2.19990957E+4,
253.0500,2.05609629E+4,
253.200,2.15620371E+4,
253.3500,2.12143828E+4,
253.500,1.95014492E+4,
253.6500,1.83193867E+4,
253.800,1.70947559E+4,
253.9500,2.10033613E+4,
254.100,1.86059863E+4,
254.2500,1.82152422E+4,
254.400,1.66623711E+4,
254.5500,1.78310273E+4,
254.700,1.83218730E+4,
254.8500,1.77480625E+4,
255.00,1.84295840E+4,
255.1500,1.75018418E+4,
255.300,1.58742988E+4,
255.4500,1.54762764E+4,
255.600,1.81088730E+4,
255.7500,1.54751504E+4,
255.900,1.83322207E+4,
256.0500,1.66874375E+4,
256.200,1.50821504E+4,
256.3500,1.62477197E+4,
256.500,1.63862793E+4,
256.6500,1.81772480E+4,
256.800,1.54667402E+4,
256.9500,1.61623232E+4,
257.100,1.64975605E+4,
257.2500,1.60123789E+4,
257.400,1.77549023E+4,
257.5500,1.81448477E+4,
257.700,1.73990039E+4,
257.8500,1.91870762E+4,
258.00,2.24029180E+4,
258.1500,2.18042500E+4,
258.300,2.06004297E+4,
258.4500,2.13665020E+4,
258.600,2.47092813E+4,
258.7500,2.91394883E+4,
258.900,2.59109199E+4,
259.0500,2.83228555E+4,
259.200,3.17929414E+4,
259.3500,3.13248418E+4,
259.500,3.62188945E+4,
259.6500,3.77900234E+4,
259.800,4.15011875E+4,
259.9500,4.13639531E+4,
260.100,4.52301523E+4,
260.2500,4.65697891E+4,
260.400,5.23529219E+4,
260.5500,5.48603945E+4,
260.700,5.88134961E+4,
260.8500,6.24331563E+4,
261.00,6.70236719E+4,
261.1500,7.01484141E+4,
261.300,7.15695234E+4,
261.4500,8.03536484E+4,
261.600,8.11758516E+4,
261.7500,8.85623828E+4,
261.900,9.39142969E+4,
262.0500,1.00591172E+5,
262.200,1.04743961E+5,
262.3500,1.09504969E+5,
262.500,1.13621641E+5,
262.6500,1.15044219E+5,
262.800,1.25151398E+5,
262.9500,1.24454805E+5,
263.100,1.36320578E+5,
263.2500,1.39597547E+5,
263.400,1.40450688E+5,
263.5500,1.53824281E+5,
263.700,1.60873484E+5,
263.8500,1.69075750E+5,
264.00,1.68399984E+5,
264.1500,1.73490234E+5,
264.300,1.75722875E+5,
264.4500,1.86159453E+5,
264.600,1.93353766E+5,
264.7500,1.93996344E+5,
264.900,1.95707359E+5,
265.0500,2.06828656E+5,
265.200,2.02907672E+5,
265.3500,2.11677297E+5,
265.500,2.15843813E+5,
265.6500,2.27039328E+5,
265.800,2.21966250E+5,
265.9500,2.30721188E+5,
266.100,2.32967391E+5,
266.2500,2.41133234E+5,
266.400,2.43938078E+5,
266.5500,2.42987516E+5,
266.700,2.52907781E+5,
266.8500,2.47928547E+5,
267.00,2.56574938E+5,
267.1500,2.53217594E+5,
267.300,2.56372563E+5,
267.4500,2.60169125E+5,
267.600,2.61810609E+5,
267.7500,2.58407656E+5,
267.900,2.57722297E+5,
268.0500,2.67211000E+5,
268.200,2.68288906E+5,
268.3500,2.72095250E+5,
268.500,2.73800063E+5,
268.6500,2.76497250E+5,
268.800,2.68921969E+5,
268.9500,2.71067813E+5,
269.100,2.76930594E+5,
269.2500,2.77333281E+5,
269.400,2.77206406E+5,
269.5500,2.71395500E+5,
269.700,2.76349406E+5,
269.8500,2.77054313E+5,
270.00,2.75354063E+5,
270.1500,2.75321625E+5,
270.300,2.72017406E+5,
270.4500,2.69651281E+5,
270.600,2.77852750E+5,
270.7500,2.72899906E+5,
270.900,2.71341156E+5,
271.0500,2.74661656E+5,
271.200,2.73240594E+5,
271.3500,2.66817906E+5,
271.500,2.65095781E+5,
271.6500,2.67825969E+5,
271.800,2.62799688E+5,
271.9500,2.64871281E+5,
272.100,2.58597703E+5,
272.2500,2.62632844E+5,
272.400,2.61763203E+5,
272.5500,2.58600969E+5,
272.700,2.57446438E+5,
272.8500,2.50710375E+5,
273.00,2.49457641E+5,
273.1500,2.52647516E+5,
273.300,2.49629688E+5,
273.4500,2.49861016E+5,
273.600,2.58512547E+5,
273.7500,2.62642188E+5,
273.900,2.67613969E+5,
274.0500,2.62478625E+5,
274.200,2.59329875E+5,
274.3500,2.67074469E+5,
274.500,2.67241781E+5,
274.6500,2.68157906E+5,
274.800,2.64460406E+5,
274.9500,2.67579469E+5,
275.100,2.67511938E+5,
275.2500,2.70891906E+5,
275.400,2.70666063E+5,
275.5500,2.70422219E+5,
275.700,2.77145875E+5,
275.8500,2.75138000E+5,
276.00,2.72560000E+5,
276.1500,2.78773781E+5,
276.300,2.82770719E+5,
276.4500,2.90015844E+5,
276.600,2.90536781E+5,
276.7500,2.90988656E+5,
276.900,2.97883625E+5,
277.0500,2.94467344E+5,
277.200,3.06864781E+5,
277.3500,3.00284031E+5,
277.500,3.07179625E+5,
277.6500,3.05016094E+5,
277.800,3.15548344E+5,
277.9500,3.20009500E+5,
278.100,3.20050500E+5,
278.2500,3.19935594E+5,
278.400,3.21899281E+5,
278.5500,3.24455125E+5,
278.700,3.26303844E+5,
278.8500,3.22099469E+5,
279.00,3.27272125E+5,
279.1500,3.32065688E+5,
279.300,3.30101344E+5,
279.4500,3.34862625E+5,
279.600,3.35836469E+5,
279.7500,3.48633563E+5,
279.900,3.50459781E+5,
280.0500,3.51796000E+5,
280.200,3.45259094E+5,
280.3500,3.48396688E+5,
280.500,3.53552469E+5,
280.6500,3.49164031E+5,
280.800,3.42655844E+5,
280.9500,3.48768531E+5,
281.100,3.48021500E+5,
281.2500,3.47178625E+5,
281.400,3.36338719E+5,
281.5500,3.36644750E+5,
281.700,3.38545938E+5,
281.8500,3.45351688E+5,
282.00,3.41121188E+5,
282.1500,3.38514094E+5,
282.300,3.35515844E+5,
282.4500,3.38606344E+5,
282.600,3.40863906E+5,
282.7500,3.29516188E+5,
282.900,3.28184344E+5,
283.0500,3.27940219E+5,
283.200,3.32897406E+5,
283.3500,3.35438844E+5,
283.500,3.29240813E+5,
283.6500,3.25123906E+5,
283.800,3.20558844E+5,
283.9500,3.21646125E+5,
284.100,3.20220094E+5,
284.2500,3.14033375E+5,
284.400,3.13385281E+5,
284.5500,3.16622063E+5,
284.700,3.11561125E+5,
284.8500,3.06883781E+5,
285.00,3.08098656E+5,
285.1500,3.11077219E+5,
285.300,3.13327406E+5,
285.4500,3.03128125E+5,
285.600,2.98600125E+5,
285.7500,3.00060281E+5,
285.900,2.96111469E+5,
286.0500,2.86335938E+5,
286.200,2.85122844E+5,
286.3500,2.87003250E+5,
286.500,2.83074719E+5,
286.6500,2.74721375E+5,
286.800,2.64725625E+5,
286.9500,2.64675813E+5,
287.100,2.65511750E+5,
287.2500,2.66028656E+5,
287.400,2.58634906E+5,
287.5500,2.54244781E+5,
287.700,2.47017031E+5,
287.8500,2.44799219E+5,
288.00,2.44932719E+5,
288.1500,2.36063078E+5,
288.300,2.37197719E+5,
288.4500,2.35539094E+5,
288.600,2.35420391E+5,
288.7500,2.32066938E+5,
288.900,2.24938078E+5,
289.0500,2.23961781E+5,
289.200,2.19492938E+5,
289.3500,2.13601313E+5,
289.500,2.11223969E+5,
289.6500,2.07916125E+5,
289.800,2.00723438E+5,
289.9500,1.98923234E+5,
290.100,1.96378656E+5,
290.2500,1.91483953E+5,
290.400,1.90911531E+5,
290.5500,1.90107438E+5,
290.700,1.84119000E+5,
290.8500,1.82294281E+5,
291.00,1.80355844E+5,
291.1500,1.77401984E+5,
291.300,1.75227797E+5,
291.4500,1.73653031E+5,
291.600,1.68584891E+5,
291.7500,1.66594516E+5,
291.900,1.66237391E+5,
292.0500,1.62107938E+5,
292.200,1.57768109E+5,
292.3500,1.58017359E+5,
292.500,1.53343531E+5,
292.6500,1.54046063E+5,
292.800,1.50936188E+5,
292.9500,1.44889922E+5,
293.100,1.44621531E+5,
293.2500,1.45961203E+5,
293.400,1.39981172E+5,
293.5500,1.36998672E+5,
293.700,1.36441141E+5,
293.8500,1.36266734E+5,
294.00,1.34837672E+5,
294.1500,1.30223523E+5,
294.300,1.29152875E+5,
294.4500,1.28541859E+5,
294.600,1.27007031E+5,
294.7500,1.27822797E+5,
294.900,1.22283234E+5,
295.0500,1.22742664E+5,
295.200,1.18570508E+5,
295.3500,1.19620414E+5,
295.500,1.15799734E+5,
295.6500,1.17052242E+5,
295.800,1.11360664E+5,
295.9500,1.11377672E+5,
296.100,1.10904086E+5,
296.2500,1.08641086E+5,
296.400,1.07976195E+5,
296.5500,1.08480414E+5,
296.700,1.05330680E+5,
296.8500,1.03646258E+5,
297.00,1.02520523E+5,
297.1500,1.02018398E+5,
297.300,1.02648320E+5,
297.4500,1.02026289E+5,
297.600,9.98120469E+4,
297.7500,1.02071055E+5,
297.900,1.01351797E+5,
298.0500,1.01212117E+5,
298.200,9.98126641E+4,
298.3500,1.00313109E+5,
298.500,1.00296875E+5,
298.6500,1.00068227E+5,
298.800,1.01198719E+5,
298.9500,1.00017922E+5,
299.100,9.87058750E+4,
299.2500,1.00612922E+5,
299.400,9.98941250E+4,
299.5500,1.01173711E+5,
299.700,1.01133203E+5,
299.8500,9.94651484E+4,
300.00,1.02210945E+5,
300.1500,1.04492680E+5,
300.300,1.01206664E+5,
300.4500,1.02741352E+5,
300.600,1.04837352E+5,
300.7500,1.05021547E+5,
300.900,1.04726906E+5,
301.0500,1.06488602E+5,
301.200,1.04770531E+5,
301.3500,1.08351602E+5,
301.500,1.08398781E+5,
301.6500,1.10817344E+5,
301.800,1.13189984E+5,
301.9500,1.11609625E+5,
302.100,1.12561055E+5,
302.2500,1.11901703E+5,
302.400,1.12300617E+5,
302.5500,1.15850852E+5,
302.700,1.17003289E+5,
302.8500,1.18582719E+5,
303.00,1.17220070E+5,
303.1500,1.16495000E+5,
303.300,1.19881055E+5,
303.4500,1.21938438E+5,
303.600,1.25499031E+5,
303.7500,1.22709953E+5,
303.900,1.21504703E+5,
304.0500,1.24034813E+5,
304.200,1.25150844E+5,
304.3500,1.25510695E+5,
304.500,1.28102688E+5,
304.6500,1.26279188E+5,
304.800,1.29138828E+5,
304.9500,1.28468320E+5,
305.100,1.25035078E+5,
305.2500,1.30703516E+5,
305.400,1.28567484E+5,
305.5500,1.33343781E+5,
305.700,1.35356578E+5,
305.8500,1.33893281E+5,
306.00,1.31593297E+5,
306.1500,1.35087172E+5,
306.300,1.37702500E+5,
306.4500,1.39318875E+5,
306.600,1.36868297E+5,
306.7500,1.39676313E+5,
306.900,1.38714750E+5,
307.0500,1.38681344E+5,
307.200,1.39123063E+5,
307.3500,1.39623625E+5,
307.500,1.41955703E+5,
307.6500,1.38449328E+5,
307.800,1.37543844E+5,
307.9500,1.40768844E+5,
308.100,1.41835422E+5,
308.2500,1.38258109E+5,
308.400,1.36214438E+5,
308.5500,1.36795469E+5,
308.700,1.37160641E+5,
308.8500,1.37207313E+5,
309.00,1.39569063E+5,
309.1500,1.39371938E+5,
309.300,1.39362516E+5,
309.4500,1.37111906E+5,
309.600,1.40425078E+5,
309.7500,1.40215109E+5,
309.900,1.39486203E+5,
310.0500,1.39342094E+5,
310.200,1.40832719E+5,
310.3500,1.38070031E+5,
310.500,1.39039984E+5,
310.6500,1.38441500E+5,
310.800,1.37064000E+5,
310.9500,1.38333234E+5,
311.100,1.35903484E+5,
311.2500,1.38776766E+5,
311.400,1.36422797E+5,
311.5500,1.35582750E+5,
311.700,1.35305516E+5,
311.8500,1.35767172E+5,
312.00,1.34105672E+5,
312.1500,1.34984578E+5,
312.300,1.35884422E+5,
312.4500,1.36164641E+5,
312.600,1.31806547E+5,
312.7500,1.28649297E+5,
312.900,1.31311453E+5,
313.0500,1.30257102E+5,
313.200,1.29304094E+5,
313.3500,1.26827336E+5,
313.500,1.27354461E+5,
313.6500,1.28615367E+5,
313.800,1.25493477E+5,
313.9500,1.24375477E+5,
314.100,1.25651492E+5,
314.2500,1.24465867E+5,
314.400,1.25529320E+5,
314.5500,1.25521227E+5,
314.700,1.24731117E+5,
314.8500,1.25294906E+5,
315.00,1.21686547E+5,
315.1500,1.22919984E+5,
315.300,1.21581875E+5,
315.4500,1.21885781E+5,
315.600,1.22149641E+5,
315.7500,1.20041852E+5,
315.900,1.18696797E+5,
316.0500,1.19604883E+5,
316.200,1.19467641E+5,
316.3500,1.20247328E+5,
316.500,1.20111266E+5,
316.6500,1.17696258E+5,
316.800,1.19820680E+5,
316.9500,1.20512531E+5,
317.100,1.18858078E+5,
317.2500,1.17270383E+5,
317.400,1.18404992E+5,
317.5500,1.18475922E+5,
317.700,1.18795055E+5,
317.8500,1.15581125E+5,
318.00,1.15979641E+5,
318.1500,1.18061625E+5,
318.300,1.17714719E+5,
318.4500,1.15582141E+5,
318.600,1.14188742E+5,
318.7500,1.15960039E+5,
318.900,1.14623328E+5,
319.0500,1.13145125E+5,
319.200,1.08648430E+5,
319.3500,1.06118609E+5,
319.500,1.05132867E+5,
319.6500,1.07701266E+5,
319.800,1.08009594E+5,
319.9500,1.06630367E+5,
320.100,1.07143563E+5,
320.2500,1.06340469E+5,
320.400,1.05050516E+5,
320.5500,1.06336836E+5,
320.700,1.04283469E+5,
320.8500,1.06041469E+5,
321.00,1.03719203E+5,
321.1500,1.03639242E+5,
321.300,1.03800242E+5,
321.4500,1.02181211E+5,
321.600,1.03206078E+5,
321.7500,1.00873547E+5,
321.900,1.03254578E+5,
322.0500,1.02782344E+5,
322.200,1.00659422E+5,
322.3500,1.00940016E+5,
322.500,1.02540539E+5,
322.6500,1.00316055E+5,
322.800,9.96724844E+4,
322.9500,9.62120781E+4,
323.100,9.72275234E+4,
323.2500,9.69340078E+4,
323.400,9.72768125E+4,
323.5500,9.67272734E+4,
323.700,9.89925234E+4,
323.8500,9.58457188E+4,
324.00,9.49067656E+4,
324.1500,9.44717422E+4,
324.300,9.48669688E+4,
324.4500,9.49490469E+4,
324.600,9.27026250E+4,
324.7500,9.35455313E+4,
324.900,9.25182422E+4,
325.0500,9.13249375E+4,
325.200,9.10397266E+4,
325.3500,9.10615469E+4,
325.500,9.08229766E+4,
325.6500,8.77575703E+4,
325.800,8.73667734E+4,
325.9500,8.77888047E+4,
326.100,8.72126641E+4,
326.2500,8.65589531E+4,
326.400,8.67742266E+4,
326.5500,8.59615469E+4,
326.700,8.48816328E+4,
326.8500,8.36562031E+4,
327.00,8.31976250E+4,
327.1500,8.20015781E+4,
327.300,8.16246484E+4,
327.4500,7.96634844E+4,
327.600,7.90770547E+4,
327.7500,7.85110703E+4,
327.900,7.88988594E+4,
328.0500,7.86949063E+4,
328.200,7.58147734E+4,
328.3500,7.55312891E+4,
328.500,7.49153750E+4,
328.6500,7.30299688E+4,
328.800,7.55490547E+4,
328.9500,7.45095391E+4,
329.100,7.37055859E+4,
329.2500,7.37885781E+4,
329.400,7.21553906E+4,
329.5500,7.22942891E+4,
329.700,7.01425313E+4,
329.8500,7.07013828E+4,
330.00,6.88434844E+4,
330.1500,6.93962266E+4,
330.300,6.84714688E+4,
330.4500,6.76316875E+4,
330.600,6.73725391E+4,
330.7500,6.75343281E+4,
330.900,6.45047031E+4,
331.0500,6.46514336E+4,
331.200,6.49233125E+4,
331.3500,6.34063320E+4,
331.500,6.27420586E+4,
331.6500,6.01456484E+4,
331.800,6.04040547E+4,
331.9500,5.93772930E+4,
332.100,5.88970352E+4,
332.2500,5.63309844E+4,
332.400,5.81319570E+4,
332.5500,5.72771289E+4,
332.700,5.64247617E+4,
332.8500,5.58606055E+4,
333.00,5.47517852E+4,
333.1500,5.47847969E+4,
333.300,5.41170078E+4,
333.4500,5.31293008E+4,
333.600,5.29981875E+4,
333.7500,5.18771719E+4,
333.900,5.11350703E+4,
334.0500,5.07633008E+4,
334.200,5.04342070E+4,
334.3500,4.98969609E+4,
334.500,4.90568242E+4,
334.6500,4.93257148E+4,
334.800,4.87718203E+4,
334.9500,4.94345664E+4,
335.100,4.80185781E+4,
335.2500,4.76194063E+4,
335.400,4.65269688E+4,
335.5500,4.62087734E+4,
335.700,4.41189297E+4,
335.8500,4.37344180E+4,
336.00,4.42763750E+4,
336.1500,4.45962148E+4,
336.300,4.28584492E+4,
336.4500,4.18795625E+4,
